date,debate,speaker,speaker_id,context,speech_url
1954-11-09,QUESTION: SECOND READING,Senator SPICER,K6Z,"In recent years, the governments of these countries have taken increasingly active measures to counter such Communist opposition and subversion.",https://historichansard.net/senate/1954/19541109_senate_21_s4/#subdebate-8-0
1954-11-09,QUESTION: SECOND READING,Senator McKENNA,KTN,Australia will certainly be on the giving end in the matter of aid against subversion and in the social and economic field.,https://historichansard.net/senate/1954/19541109_senate_21_s4/#subdebate-8-0
1954-11-09,QUESTION: SECOND READING,Senator MAHER,KSL,"Prince Wan urged the United Nations to study subversion which, the Prince stated, constituted a regional danger for his country as well as for other countries.",https://historichansard.net/senate/1954/19541109_senate_21_s4/#subdebate-8-0
1954-11-09,QUESTION: SECOND READING,Senator MAHER,KSL,"This does not dispose of the dangers of infiltration, subversion and civil strife promoted by Communist party members in non-Communist States, and encouraged and backed by reel China.",https://historichansard.net/senate/1954/19541109_senate_21_s4/#subdebate-8-0
1954-11-09,QUESTION: SECOND READING,Senator WILLESEE,KBC,He said that we had not learned quickly or successfully how to counter subversion.,https://historichansard.net/senate/1954/19541109_senate_21_s4/#subdebate-8-0
1954-11-09,QUESTION: SECOND READING,Senator WORDSWORTH,KBU,"It provides against armed aggression, subversion and infiltration, and it must tend to further the cause of world peace.",https://historichansard.net/senate/1954/19541109_senate_21_s4/#subdebate-8-0
1954-11-10,SOUTH-EAST ASIA COLLECTIVE DEFENCE TREATY BILL 1954: Second Reading,Senator VINCENT,KAC,"I have said that that attempt of the treaty to combat what I have called internal subversion by international communism has always been regarded, heretofore, as the prerogative of the government concerned; but now, we have eight nations, for the first time, agreeing to intervene and interfere in a country in which that situation arises.",https://historichansard.net/senate/1954/19541110_senate_21_s4/#subdebate-19-0
1955-05-10,QUESTION: FOREIGN AFFAIRS AND DEFENCE,Senator ASHLEY,K0W,"""We want to assist the people of South-East Asia and to give them hope so that they will be encouraged, in spite of their lack of military strength, t resist subversion and even acts of aggression by Communist China.",https://historichansard.net/senate/1955/19550510_senate_21_s5/#subdebate-20-0
1955-05-10,QUESTION: FOREIGN AFFAIRS AND DEFENCE,Senator PALTRIDGE,JZY,"Australia, or the other democratic nations, bare to Communist aggression and subversion.",https://historichansard.net/senate/1955/19550510_senate_21_s5/#subdebate-20-0
1955-08-24,QUESTION: ANTI-COMMUNIST LABOUR PARTY,The PRESIDENT,10000,"My section will continue the struggle for social justice as the party has always done, but it will try to protect the trade unions and other free institutions from the subversion of communism.",https://historichansard.net/senate/1955/19550824_senate_21_s6/#subdebate-7-0
1956-03-01,QUESTION: INTERNATIONAL AFFAIRS,Senator SPICER,K6Z,The main danger in South-East Asia to-day is probably that of Communist subversion and infiltration.,https://historichansard.net/senate/1956/19560301_senate_22_s7/#subdebate-8-0
1956-05-23,ADJOURNMENT: Immigration - Communism,Senator COLE,K6W,That policy is followed by the Communists because of the immigrants' hostility to Communist domination from abroad and subversion in our own trade unions.,https://historichansard.net/senate/1956/19560523_senate_22_s8/#subdebate-16-0
1956-11-01,AUSTRALIAN SECURITY INTELLIGENCE ORGANIZATION BILL 1956: Second Reading,Senator O'SULLIVAN,JZI,"Although it is quite clear from the terms of the bill, I emphasize that the Australian Security intelligence Organization is an organization whose function is to obtain intelligence relating to espionage, sabotage and subversion and to advise departments of State on the security measures which should be adopted and maintained within the departments.",https://historichansard.net/senate/1956/19561101_senate_22_s9/#subdebate-48-0
1956-11-01,AUSTRALIAN SECURITY INTELLIGENCE ORGANIZATION BILL 1956: Second Reading,Senator McKENNA,KTN,It would be far better for everybody if there were no need for counter-espionage or to safeguard against sabotage and subversion from within and without the country.,https://historichansard.net/senate/1956/19561101_senate_22_s9/#subdebate-48-0
1956-11-01,AUSTRALIAN SECURITY INTELLIGENCE ORGANIZATION BILL 1956: Second Reading,Senator VINCENT,KAC,"I suggest that it is high time that our Government gave some thought to the legislation in connexion with security in two broad fields: One, to deal with the Communist elements in our Public Service, and the other, to give legislative power generally with respect to laws relating to subversion.",https://historichansard.net/senate/1956/19561101_senate_22_s9/#subdebate-48-0
1957-03-20,ADDRESS-IN-REPLY,Senator LAUGHT,KQQ,"As an outcome  of  that conference, a communique was issued' and in it the council pledged itself to provide for an extension of the programme  todetect,  appraise, expose and combat subversion directed from without in the Seatoarea.",https://historichansard.net/senate/1957/19570320_senate_22_s10/#debate-28
1957-03-21,ADDRESS-IN-REPLY: Mayit Please Your Excellency -,Senator COLE,K6W,"We intend, to maintain the right to defend those principles from attack by any form of tyranny, particularly the tyrannies of communism and fascism, whether they come from external aggression or internal subversion.",https://historichansard.net/senate/1957/19570321_senate_22_s10/#subdebate-18-0
1957-03-28,QUESTION: ADDRESS-IN -R EPLY,Senator MATTNER,KSS,"Since 1920 the Communists have been constantly sowing the seeds of subversion in the Orient, in South-East Asia, and even in Australia.",https://historichansard.net/senate/1957/19570328_senate_22_s10/#subdebate-3-0
1957-04-03,QUESTION: INTERNATIONAL AFFAIRS,Senator O'SULLIVAN,JZI,"Secondly,, the Australian delegation' stressed1' the need"", for intensified', action against subversion.",https://historichansard.net/senate/1957/19570403_senate_22_s10/#subdebate-28-0
1957-04-03,QUESTION: INTERNATIONAL AFFAIRS,Senator McKENNA,KTN,from subversion is a very significant display of extensive interest in the.,https://historichansard.net/senate/1957/19570403_senate_22_s10/#subdebate-28-0
1957-04-03,QUESTION: INTERNATIONAL AFFAIRS,The PRESIDENT,10000,At the important Seato conference our delegation pressed for intensified action against subversion.,https://historichansard.net/senate/1957/19570403_senate_22_s10/#subdebate-28-0
1957-05-14,QUESTION: AUSTRALIAN DEFENCE,Senator CAMERON,L8E,"On the whole, we believe that the Communist powers, notably the Soviet Union and China, will continue to seize every opportunity to attain their aims by means of the "" cold "" war; that is, by infiltration, internal subversion and the propagation of revolutionary ideas, terrorism and other forms of lawlessness, sabotage and economic destruction.",https://historichansard.net/senate/1957/19570514_senate_22_s10/#subdebate-27-0
1957-10-01,COMMONWEALTH GRANTS COMMISSION BILL 1957: Second Reading,Senator WRIGHT,KBW,Then it is suggested by Nicodemus McKenna that we will have no undermining or attempts at subversion!,https://historichansard.net/senate/1957/19571001_senate_22_s11/#subdebate-30-0
1957-10-16,QUESTION: ESTIMATES AND BUDGET PAPERS 1957-58,Senator COLE,K6W,It was designed to stop subversion within Australia and to enlighten the people on the dangers of aggression from outside.,https://historichansard.net/senate/1957/19571016_senate_22_s11/#subdebate-16-0
1958-04-16,QUESTION: INTERNATIONAL AFFAIRS,Senator O'SULLIVAN,JZI,"The Seato Council described Communist subversion as "" the most substantial current menace "".",https://historichansard.net/senate/1958/19580416_senate_22_s12/#subdebate-30-0
1958-08-06,MIDDLE EAST,Senator O'SULLIVAN,JZI,"It would be charged with the responsibility of investigating, verifying, and publicly reporting to the United Nations all external acts or threats of interference and subversion, whether direct or indirect.",https://historichansard.net/senate/1958/19580806_senate_22_s13/#debate-26
1958-08-06,MIDDLE EAST,Senator McKENNA,KTN,"His  Government has suggested that there should be a commission, representative of various nations, that would enter the Middle East and observe and report upon infiltration, subversion and the rest, and that it should be backed by armed forces drawn from the nations - United Nations troops.",https://historichansard.net/senate/1958/19580806_senate_22_s13/#debate-26
1959-02-18,QUESTION: ADDRESS-IN-REPLY,Senator CAMERON,L8E,"Japanese are most efficient in their agricultural and industrial methods, and I think that we are reasonably safe in assuming that communism is not so imminent there and that subversion is not so possible in a community of that type.",https://historichansard.net/senate/1959/19590218_senate_23_s14/#subdebate-21-0
1959-04-21,PARLIAMENTARY ALLOWANCES BILL 1959,Senator WRIGHT,KBW,.- Words fail me on this occasion in my attempt to express the subversion of the Parliament that is implied in these amendments.,https://historichansard.net/senate/1959/19590421_senate_23_s14/#debate-21
1959-04-23,QUESTION: INTERNATIONAL AFFAIRS,Senator GORTON,KH5,"In promoting the security and welfare of the Seato region, member governments have to look beyond the tasks of combating military aggression and Communist subversion.",https://historichansard.net/senate/1959/19590423_senate_23_s14/#subdebate-20-0
1959-04-28,QUESTION: INTERNATIONAL AFFAIRS,Senator McMANUS,KUD,He therefore suggests to us that subversion is the grave danger to-day.,https://historichansard.net/senate/1959/19590428_senate_23_s14/#subdebate-14-0
1959-04-29,AUSTRALIAN UNIVERSITIES COMMISSION BILL 1959: Second Reading,Senator COOKE,JQN,"It is devoid of strength and manliness, but contains the seeds of moral corruption and political subversion.",https://historichansard.net/senate/1959/19590429_senate_23_s14/#subdebate-15-0
1959-08-27,QUESTION: FOREIGN AFFAIRS,Senator SPOONER,K7A,An act of recognition by Australia would not contribute towards removing the Communist threat of war over Formosa - nor would it solve the problem of divided Korea or divided Viet Nam - nor indeed would it achieve anything towards frustrating the underground subversion of independent countries in Asia directed from Peking.,https://historichansard.net/senate/1959/19590827_senate_23_s15/#subdebate-16-0
1959-09-30,QUESTION: BIG COUNTRY THREAT- NEHRU,Senator LILLICO,KRG,"It has been stated irc evidence before the UnAmericanActivities Committee, that the Communists allege that by 1972, by subversion' and by the use of every other known weapon, they will have brought all the smaller countries of the world into the Communist bloc, and' the two Anglo-Saxon powers eventually will not be able to stand alone much longer.",https://historichansard.net/senate/1959/19590930_senate_23_s15/#subdebate-14-0
1959-10-20,APPROPRIATION BILL 1959-60: First Reading,Senator WRIGHT,KBW,It is in the policy-making regulation and the fiscal regulation that the danger of the subversion of Parliament is particularly potent.,https://historichansard.net/senate/1959/19591020_senate_23_s15/#subdebate-20-0
1960-05-18,TELEPHONIC COMMUNICATIONS (INTERCEPTION) BILL 1960: Second Reading,Senator GORTON,KH5,"The expression "" the security of the Commonwealth "" is defined in the bill in like manner to the way "" security "" is described in the Australian Security Intelligence Organization Act 1956, that is to say, it means both in the bill and in that act the protection of the Commonwealth and its territories from acts of espionage, sabotage or subversion whether directed from or intended to be committed within the Commonwealth or not.",https://historichansard.net/senate/1960/19600518_senate_23_s17/#subdebate-20-0
1960-05-18,TELEPHONIC COMMUNICATIONS (INTERCEPTION) BILL 1960: Second Reading,Senator McKENNA,KTN,The telephone tapping that may be authorized could affect conversations not connected with subversion at all.,https://historichansard.net/senate/1960/19600518_senate_23_s17/#subdebate-24-0
1960-05-18,TELEPHONIC COMMUNICATIONS (INTERCEPTION) BILL 1960: Second Reading,Senator ANDERSON,JZQ,"He must assert, in other words, that the telephone is being used or is likely to be used for espionage, sabotage or subversion against this fair land of ours.",https://historichansard.net/senate/1960/19600518_senate_23_s17/#subdebate-24-0
1960-05-18,TELEPHONIC COMMUNICATIONS (INTERCEPTION) BILL 1960: Second Reading,Senator CANT,K3W,"When the Minister is replying to the debateI should like him to tell us, if he can, the acts that are to be regarded as acts of espionage, sabotage and subversion.",https://historichansard.net/senate/1960/19600518_senate_23_s17/#subdebate-24-0
1960-05-18,TELEPHONIC COMMUNICATIONS (INTERCEPTION) BILL 1960: Second Reading,Senator AYLETT,K0Z,"People who will take action against innocent people on the ground of subversion have been in governments all through the past, and we still have them.",https://historichansard.net/senate/1960/19600518_senate_23_s17/#subdebate-24-0
1960-05-18,TELEPHONIC COMMUNICATIONS (INTERCEPTION) BILL 1960: Second Reading,Senator VINCENT,KAC,"Although objection to this power could be raised in any of those countries, I think I am right in saying that there has never yet been an objection raised to it, in respect of subversion, in any one of the English-speaking democracies by any political party except the Australian Labour Party in this country.",https://historichansard.net/senate/1960/19600518_senate_23_s17/#subdebate-24-0
1960-05-18,TELEPHONIC COMMUNICATIONS (INTERCEPTION) BILL 1960: Second Reading,Senator LILLICO,KRG,"However, by comparison with the record of subversion and treachery of the country responsible for breaking down the Summit conference and its incursions into the affairs of other countries, the sending of a spy plane over Russia is of complete insignificance.",https://historichansard.net/senate/1960/19600518_senate_23_s17/#subdebate-24-0
1960-05-18,TELEPHONIC COMMUNICATIONS (INTERCEPTION) BILL 1960: Second Reading,Senator SANDFORD,K4S,We are concerned mainly with the matter of subversion.,https://historichansard.net/senate/1960/19600518_senate_23_s17/#subdebate-26-0
1960-05-19,TELEPHONIC COMMUNICATIONS (INTERCEPTION) BILL 1960: Second Reading,Senator CAMERON,L8E,".- Paradoxical though it may seem, I oppose this bill because of my many years of experience of espionage, sabotage and subversion, as practised in the name of the law.",https://historichansard.net/senate/1960/19600519_senate_23_s17/#subdebate-24-0
1960-05-19,TELEPHONIC COMMUNICATIONS (INTERCEPTION) BILL 1960: Second Reading,Senator BROWN,K6P,"Even if a prohibition was placed on the supply of telephones to Communists in Australia, their machinations and other methods of subversion are so arranged that it would not make any difference.",https://historichansard.net/senate/1960/19600519_senate_23_s17/#subdebate-24-0
1960-05-19,TELEPHONIC COMMUNICATIONS (INTERCEPTION) BILL 1960: Second Reading,Senator SHEEHAN,K5X,Some people can see subversion in the most innocent action.,https://historichansard.net/senate/1960/19600519_senate_23_s17/#subdebate-24-0
1960-05-19,TELEPHONIC COMMUNICATIONS (INTERCEPTION) BILL 1960: Second Reading,Senator GORTON,KH5,"I am proud to sponsor in this Senate any action designed better to cope with espionage, sabotage or subversion.",https://historichansard.net/senate/1960/19600519_senate_23_s17/#subdebate-24-0
1960-05-19,TELEPHONIC COMMUNICATIONS (INTERCEPTION) BILL 1960,Senator VINCENT,KAC,"For example, suppose a well-known Communist saboteur is engaged in an act of subversion and that a warrant is obtained for the interception of a communication.",https://historichansard.net/senate/1960/19600519_senate_23_s17/#debate-26
1960-05-19,TELEPHONIC COMMUNICATIONS (INTERCEPTION) BILL 1960,Senator McKENNA,KTN,"No matter what the crime is, if it is not connected with sabotage, espionage or subversion, the security officers, I take it, will not be free to pass on information to the police or to other bodies interested in the conduct of individuals?",https://historichansard.net/senate/1960/19600519_senate_23_s17/#debate-26
1960-05-19,TELEPHONIC COMMUNICATIONS (INTERCEPTION) BILL 1960,Senator McKENNA,KTN,A minor matter of subversion could consist of some damage to a defence installation by irresponsible youths.,https://historichansard.net/senate/1960/19600519_senate_23_s17/#debate-26
1960-05-19,TELEPHONIC COMMUNICATIONS (INTERCEPTION) BILL 1960,Senator GORTON,KH5," As the Leader of the Opposition says, subversion is capable of wide interpretation, both in this bill and in the principles followed by the Home Office.",https://historichansard.net/senate/1960/19600519_senate_23_s17/#debate-26
1960-08-30,QUESTION: ESTIMATES AND BUDGET PAPERS 1960-61,Senator LILLICO,KRG,"Since the war ended in 1945, 100.000.000 more people, by methods of infiltration, subversion and other activities, have come under the menace of this horrible thing.",https://historichansard.net/senate/1960/19600830_senate_23_s18/#subdebate-32-0
1960-09-20,"ESTIMATES AND BUDGET PAPERS 1960-61: Estimates of Receipts and Expenditure, and Estimates of Expenditure for Additions,",Senator SANDFORD,K4S,"When that phone tapping legislation was being discussed in this Parliament, I and other honorable senators expressed a fear that the legislation was aimed wholly and solely at union activity for the obvious reason that the bill stated that its purpose was to prevent sabotage, espionage and subversion.",https://historichansard.net/senate/1960/19600920_senate_23_s18/#subdebate-35-0
1960-09-21,ANTARCTIC TREATY BILL 1960: Second Reading,Senator BUTTFIELD,K3O,Lei us hope that science may yet prove to be the medium through which a basis for real peaceful co-existence without subversion will be achieved.,https://historichansard.net/senate/1960/19600921_senate_23_s18/#subdebate-16-0
1960-10-06,QUESTION: COMMUNIST LITERATURE,Senator GORTON,KH5,"I would say that unless there was clear evidence of subversion in the text of literature of this kind, the proper counter to it would be the presentation of true ideas in an equally attractive format.",https://historichansard.net/senate/1960/19601006_senate_23_s18/#subdebate-1-0
1960-11-09,APPROPRIATION BILL 1960-61,Senator McMANUS,KUD,"I should like to see democracy reign throughout the East, but I am realistic enough to ask: How can a man conduct his rule on pure democratic lines when internally he has revolution, conspiracy and subversion, and when he has the continual threat of foreign invasion?",https://historichansard.net/senate/1960/19601109_senate_23_s18/#debate-12
1960-11-29,CRIMES BILL 1960: Second Reading,Senator GORTON,KH5,"But the amendments that have evoked most public discussion - I mean those that deal with offences against the Government generally -spring from the need to re-write Australian law in the light of Australia's present international status and commitments, deeply involved as this country now is in the work of the United Nations in the "" cold war "" between East and West, and tin the defence particularly of South-East Asia against Communist aggression and subversion.",https://historichansard.net/senate/1960/19601129_senate_23_s18/#subdebate-49-0
1960-12-01,CRIMES BILL 1960: Second Reading,Senator McKENNA,KTN,I remind the Senate that in 1949 when the present Prime Minister  (Mr. Menzies)  was wooing the people - and wooing them very successfully - he made a promise that if he were returned to power the laws against sedition and subversion would be reviewed and strengthened.,https://historichansard.net/senate/1960/19601201_senate_23_s18/#subdebate-39-0
1960-12-02,CRIMES BILL1960: Second Reading,Senator BENN,K1T,"Just as, for the purpose of our external protection and safety, it is necessary not only for Australia, but for every freedomloving country as well, to possess a navy, an army and an air force to protect itself against outside aggression, so it is necessary for our Executive to have readily available means to protect us internally from internal subversion and treachery.",https://historichansard.net/senate/1960/19601202_senate_23_s18/#subdebate-17-0
1960-12-02,CRIMES BILL1960: Second Reading,Senator CANT,K3W,It claims that every strike that occurs is an act of sabotage or subversion instigated by some Communist-controlled union.,https://historichansard.net/senate/1960/19601202_senate_23_s18/#subdebate-17-0
1960-12-02,CRIMES BILL1960: Second Reading,Senator LILLICO,KRG,"Conditions have changed so completely since the last war ended that it is unthinkable that the people of the Commonwealth should be unprotected against the weapons of subversion, espionage, treachery and sabotage.",https://historichansard.net/senate/1960/19601202_senate_23_s18/#subdebate-17-0
1960-12-07,CRIMES BILL 1960,Senator McMANUS,KUD,"We have been prepared to give the Government every necessary power to deal with subversion, whether by Communists or by others.",https://historichansard.net/senate/1960/19601207_senate_23_s18/#debate-19
1960-12-07,CRIMES BILL 1960,Senator VINCENT,KAC,"The legal profession in Great Britain thought it was a good principle when it was originally placed in legislation in respect of minor offences in 1871, which is now almost 90 years ago, and in major legislation relating to subversion and breaches of official secrets in 1911, and it has been kept in those acts.",https://historichansard.net/senate/1960/19601207_senate_23_s18/#debate-19
1961-04-13,QUESTION: INTERNATIONAL AFFAIRS,Senator BUTTFIELD,K3O,Such talk is merely a front to hide her infiltration and subversion of the free world because she believes implicitly that communism will rule the world.,https://historichansard.net/senate/1961/19610413_senate_23_s19/#subdebate-20-0
1961-05-04,QUESTION: COMMONWEALTH SCIENTIFIC AND INDUSTRIAL RESEARCH ORGANIZATON,Senator BUTTFIELD,K3O,"If these are facts, will the Minister give an assurance that no consideration will be given by the Government to the idea of handing over to universities a scientific research organization which, under present conditions of government control, can still hope to be kept free of Communist infiltration and subversion?",https://historichansard.net/senate/1961/19610504_senate_23_s19/#subdebate-9-0
1961-05-16,STEVEDORING INDUSTRY BILL 1961: Second Reading,Senator GORTON,KH5,"It is the subversion of trade unionism to political motives, to designs aimed at achieving political objectives distasteful to the great majority of the Australian people.",https://historichansard.net/senate/1961/19610516_senate_23_s19/#subdebate-29-0
1961-05-16,STEVEDORING INDUSTRY BILL 1961: Second Reading,Senator HANNAN,KNU,"Senator Wright,  in his address to the Senate, expressed his hatred of subversion, his hatred of law-breaking and his hatred of industrial anarchy.",https://historichansard.net/senate/1961/19610516_senate_23_s19/#subdebate-34-0
1961-05-17,QUESTION: SECURITY,Senator HANNAN,KNU,"Has his attention been directed to the recent scandalous naval spy disclosures in Great Britain and to the subsequent M.I.6 George Blake spy case, also in Great Britain, which have led to a public agitation for the strengthening of security measures against Communist subversion?",https://historichansard.net/senate/1961/19610517_senate_23_s19/#subdebate-2-0
1961-05-17,QUESTION: SECURITY,Senator GORTON,KH5,"I would add that if we had not passed that legislation and if something of this kind had happened in Australia, we would have been accused by the Opposition of not having available proper methods for dealing with such subversion - methods which we have adopted in spite of the protests of the Opposition.",https://historichansard.net/senate/1961/19610517_senate_23_s19/#subdebate-2-0
1961-05-17,QUESTION: CRIMES ACT,Senator GORTON,KH5,"That answer shows the necessity that existed for passing, over the protests of the Opposition, an act to enable the Commonwealth to deal with subversion.",https://historichansard.net/senate/1961/19610517_senate_23_s19/#subdebate-12-0
1961-08-15,QUESTION: PAPUA AND NEW GUINEA,Senator PALTRIDGE,JZY,There is a risk of the promotion of unions primarily to serve the ends of political subversion.,https://historichansard.net/senate/1961/19610815_senate_23_s20/#subdebate-28-0
1961-10-17,QUESTION: SOUTH VIET NAM,Senator GORTON,KH5,"I have not anything to add to what is generally known about the situation in South Viet Nam where the Communists are engaging in massive subversion which in some cases verges on, if it is not in fact, outright war.",https://historichansard.net/senate/1961/19611017_senate_23_s20/#subdebate-6-0
1961-10-24,ADJOURNMENT,Senator HANNAN,KNU,Those unions have shown that a proper application to industrial matters is far better than the Communist subversion practised by the man supported by  Senator Kennelly.,https://historichansard.net/senate/1961/19611024_senate_23_s20/#debate-33
1962-03-15,FOREIGN AFFAIRS COMMITTEE: Sim?,Senator MAHER,KSL,"There are the problems of nuclear tests, disarmament, neo-colonialism, captive nations, subversion and wars in South-East Asia and, above all, the development of atomic missiles, weapons and vehicles of war which could de-fertilize large regions of the earth and destroy millions of human beings.",https://historichansard.net/senate/1962/19620315_senate_24_s21/#subdebate-32-0
1962-03-28,QUESTION: THAILAND,Senator GORTON,KH5,Action to counter communist insurgency or subversion in other countries would be more appropriately carried out with the country concerned in the Seato framework or under bilateral arrangements.,https://historichansard.net/senate/1962/19620328_senate_24_s21/#subdebate-24-0
1962-04-05,QUESTION: DISARMAMENT AND NUCLEAR TESTS,Senator SPOONER,K7A,"These means include infiltration, subversion and direct support to insurgency and limited wars which they are pleased to call "" antiimperialist wars of liberation "".",https://historichansard.net/senate/1962/19620405_senate_24_s21/#subdebate-17-0
1962-08-15,QUESTION: COMMUNISM,Senator BRANSON,K2I,"Were these details supplied by a defector who was actually a student of the school, which teaches subversion and means of achieving the ultimate destruction of our democratic system of government?",https://historichansard.net/senate/1962/19620815_senate_24_s22/#subdebate-6-0
1962-11-06,QUESTION: CUBA,Senator GORTON,KH5,But Cuba's behaviour in aiding and abetting the intrusion of hostile power into the Americas and in trying to foment subversion among its neighbours suggests that  Dr. Castro  and his regime may still have to be reckoned with.,https://historichansard.net/senate/1962/19621106_senate_24_s22/#subdebate-31-0
1962-11-28,CUBA: Ministerial Statement,Senator HANNAN,KNU,I was merely pointing out that the Cuban crisis emphasized the necessity for Australia to be cautious  of  subversion inside the country and aggression outside it.,https://historichansard.net/senate/1962/19621128_senate_24_s22/#subdebate-22-0
1963-08-27,ADJOURNMENT. ~7~: Communism,Senator COLE,K6W," The great danger to Australia, as we sec it, is not only that which comes from the Communists without but from the internal subversion that can take place.",https://historichansard.net/senate/1963/19630827_senate_24_s24/#subdebate-25-0
