date,debate,speaker,speaker_id,context,speech_url
1908-03-17,AUSTRALIAN INDUSTRIES PRESERVATION BILL,Mr BATCHELOR,JOC,"As the leader of the Opposition has pointed out, legislation of this kind appears to involve the subversion of all the best-known maxims of British jurisprudence.",https://historichansard.net/hofreps/1908/19080317_reps_3_44/#debate-26
1908-10-15,DEFENCE BILL: Second Reading,Mr CARR,JWC,"We know what a standing army means ; and I contendthat an army apart from the people - an army fit and really spoiling for a fight - is a constant menace to the community, whose influence and weight are more liable to subversion, than could possibly be the case if the whole community constituted the army.",https://historichansard.net/hofreps/1908/19081015_reps_3_47/#subdebate-10-0
1908-12-08,QUESTION: ESTIMATES,Mr ROBERTS,KZG,"In my opinion, his action tended to the subversion of the discipline and the proper working of the Military Force.",https://historichansard.net/hofreps/1908/19081208_reps_3_48/#subdebate-10-0
1909-07-14,MOTION OF WANT OF CONFIDENCE: Hansard ?,Mr SPEAKER,10000,"The party pledge, so far from being a subversion of Parliament, has been for a couple of centuries the very basis of it.",https://historichansard.net/hofreps/1909/19090714_reps_3_49/#subdebate-4-3
1910-10-28,CONSTITUTION ALTERATION (LEGISLATIVE POWERS) BILL: Third Reading,Mr SAMPSON,L0P,"In the circumstances I am sorry to say that the extremes to which the Government have gone in connexion with the provisions relating to industrial matters, corporations, and trusts, and more particularly the very serious blow which they have aimed at the sovereignty of the States in connexion with their railway proposals - the result of which must mean the subversion of all discipline in State services - will compel me to vote against the motion for the third reading of the Bill.",https://historichansard.net/hofreps/1910/19101028_reps_4_58/#subdebate-11-0
1911-09-27,QUESTION: PREFERENCE TO UNIONISTS,Mr GROOM,KFK,"But surely a man in an industrial position has convictions of his own, just as much as any other man has, and surely this direction as to preference to unionists will mean the subversion of a man's individuality and his mind.",https://historichansard.net/hofreps/1911/19110927_reps_4_60/#subdebate-0-0
1914-05-15,GOVERNMENT PREFERENCE PROHIBITION BILL: Second Reading,Mr FISHER,F4N,"-In the circumstances, it is a subversion of the principles of government, a desertion of the interests of the people, an attempt to gain political power at the expense of the interests of the people, and a disregard ofthe pledges and promises given by those who are doing this without any justification, legal or otherwise.",https://historichansard.net/hofreps/1914/19140515_reps_5_73/#subdebate-30-0
1914-05-27,GOVERNMENT PREFERENCE PROHIBITION BILL: Third Reading,Mr FISHER,F4N,"Could there be a greater subversion of representative government than the present attempt to set aside the Constitution as understood by nearly all the impartial authorities, and to read into it something that suits a Government which is in political difficulties?",https://historichansard.net/hofreps/1914/19140527_reps_5_74/#subdebate-33-0
1916-12-18,UNLAWFUL ASSOCIATIONS BILL,Mr JOSEPH COOK,F4S,"That direct action has the disadvantage, that it leads directly to the subversion of society as we know it, and to' all sorts of criminal practices.",https://historichansard.net/hofreps/1916/19161218_reps_6_80/#debate-15
1917-02-23,POSTPONEMENT OF PARLIAMENTARY ELECTIONS: Imperial Conference,Mr DEPUTY SPEAKER,10000,"The criticism that, may be directed against this proposal, that it is in any way a subversion of the principle of self-government, stands condemned by the very terms of the resolution itself.",https://historichansard.net/hofreps/1917/19170223_reps_6_81/#subdebate-27-0
1918-10-11,QUESTION: IMPORTED LUCERNE SEED,Mr CONSIDINE,K4F,"We are getting back to the conditions that prevailed in England when Lord Abercromby told a jury that to advocate manhood suffrage was "" disaffection,"" was sedition, and was "" unquestionably tantamount to a total subversion of the Constitution.""",https://historichansard.net/hofreps/1918/19181011_reps_7_86/#subdebate-30-0
1919-07-23,COMMERCIAL ACTIVITIES BILL: Second Reading,Mr HIGGS,KHE,"Bill  is to bo put into force, as shown by the examples contained in the  Appendix,  Class  1;  whilst, on the other hand, no instruction is permissible which is irrelevant, foreign, or contradictory to the contents of the  Bill,  orthat seeks the subversion thereof, by substituting another scheme for the mode of operation therein prescribed (see  Appendix,  Class  3).",https://historichansard.net/hofreps/1919/19190723_reps_7_88/#subdebate-49-0
1920-11-11,PRIVILEGE: Secretary,Mr SPEAKER,10000,"That this House, whilst being opposed to all sedition and disloyalty and the subversion of constitutional means for the redress of grievances, is of opinion that the allegations made against the honorable member for Kalgoorlie, the Honorable Hugh Mahon, should not be dealt with by this House, for the following reasons: -",https://historichansard.net/hofreps/1920/19201111_reps_8_94/#subdebate-6-2
1920-11-11,"PRIVILEGE: Yours, &c,",Mr TUDOR,KWL,"That after the word ""That"" the following words be inserted: -  this House, whilst being opposed to all sedition and disloyalty, and the subversion of constitutional means for the redress of grievances, is of opinion that the allegations made against the honorable member for Kalgoorlie, the Honorable Hugh Mahon, should not be dealt with by this House for the following reasons: -",https://historichansard.net/hofreps/1920/19201111_reps_8_94/#subdebate-6-1
1920-11-11,QUESTION: MILITARISM RESENTED,Mr BRENNAN,JSC,"That after the word ""That"" the following words be inserted :  - "" this House, whilst being opposed to all sedition and disloyalty, and the subversion of constitutional means for the redress of grievances, is of opinion that the allegations made against the honorable member for Kalgoorlie, the Honorable Hugh Mahon, should not be dealt with by this House, for the following reasons: -",https://historichansard.net/hofreps/1920/19201111_reps_8_94/#subdebate-8-0
1920-11-11,QUESTION: MILITARISM RESENTED,The SPEAKER,10000,"That after the word ""That"" the following be inserted: - "" this House,' whilst being opposed to all sedition and disloyalty, and the subversion of constitutional means for the redress of griev ances, is of opinion that the allegations made against the honorable member for Kalgoorlie, the Honorable Hugh Mahon, should not be dealt with by this House for the following reasons: -",https://historichansard.net/hofreps/1920/19201111_reps_8_94/#subdebate-8-0
1923-07-11,COMMONWEALTH SHIPPING BILL,Mr MAXWELL,KNP,"Although the declared objective of the Labour party is the subversion of the capitalistic system, I believe that a great majority of the rank and file know in their hearts that eo-operation between capital and labour is essential.",https://historichansard.net/hofreps/1923/19230711_reps_9_103/#debate-15
1923-08-03,"BUDGET, 1923-24: In Committee of Supply:",The TEMPORARY CHAIRMAN (Mr Watkins,KX9,"Therefore, any proposals advanced by the Prime Minister in England will not carry much weight with the Imperial authorities, as the right honorable gentleman has no mandate from the people: The Commonwealth Cabinet was brought into existence by means of parliamentary intrigue and the subversion of principle to political expediency, and that fact is known in Great Britain.",https://historichansard.net/hofreps/1923/19230803_reps_9_104/#subdebate-9-0
1923-08-24,INCOME TAX COLLECTION BILL,Dr EARLE PAGE,C7E,The honorable member for Maribyrnong  (Mr. Fenton)  suggested ' that the Bill aimed at the subversion of the powers of the Commonwealth.,https://historichansard.net/hofreps/1923/19230824_reps_9_105/#debate-33
1926-02-10,WHAT IS COMMUNISM?: Organizing Secretary,Mr BRENNAN,JSC,"Mr. Justice  Higgins, artfully keeping within the limits of his judicial functions, and after cleverly pouring ridicule upon the deportation proceedings, pointed out that no crudity, no folly, no subversion of the time-honoured principles of British liberty, entitled him to say that the act was without the powers of the Constitution, hinting if not declaring, that l.hat was the.",https://historichansard.net/hofreps/1926/19260210_reps_10_112/#subdebate-31-8
1926-08-06,FEDERAL AID ROADS BILL: Second Reading,Mr WATT,KXG,"But it was never imagined by any one 25 years ago that this power would be used as an instrument of subversion of the Constitution, depending and relying upon the cupidity of the expected recipients to induce them to abandon their constitutional rights, powers, responsibilities, and duties.",https://historichansard.net/hofreps/1926/19260806_reps_10_114/#subdebate-15-0
1929-02-20,TRANSPORT WORKERS BILL: Second Reading,Mr McWILLIAMS,JUV,That is a subversion of one of the principles of British jurisprudence.,https://historichansard.net/hofreps/1929/19290220_reps_11_120/#subdebate-31-0
1929-08-16,WITHDRAWAL OFPROSECUTION: Motion of Want of Confidence,Mr ARCHDALE PARKHILL,KXQ,It is for the House now to decide whether there was any real subversion of the course of justice as a result of the Government's action.,https://historichansard.net/hofreps/1929/19290816_reps_11_121/#subdebate-2-0
1931-03-12,QUESTION: THE HOPELESS MESSAGE,Mr GREGORY,KFE,"It has been prominent for its cowardly subversion of ministerial responsibility, its discreditable sacrifice of personal honour, and its adoption of a policy of spoils to the victors, while its ruthless imposts on our producers has brought upon it a contempt and condemnation that is nation wide.",https://historichansard.net/hofreps/1931/19310312_reps_12_128/#subdebate-2-0
1946-03-14,QUESTION: AUSTRALIA FIRST MOVEMENT,Mr HAYLEN,KGX,"In war, citizens sometimes get into the line of fire and suffer hurt, not from bullets, shells or bombs, but because, innocent though they may be, they come within the purview of those entrusted with suppressing subversion.",https://historichansard.net/hofreps/1946/19460314_reps_17_186/#subdebate-25-0
1947-06-04,PARLIAMENTARY ALLOWANCES BILL 1947: Second Reading,Mr HUGHES,DQC,"Is it not a fact that, in Australia, there is industrial unrest, diligently fomented, no doubt, by interested parties that seek the subversion of all democratic principles and institutions, but, nevertheless, at the base of this industrial unrest, there is a demand for higher wages?",https://historichansard.net/hofreps/1947/19470604_reps_18_192/#subdebate-22-0
1947-10-09,ESTIMATES 1947-48,Mr HARRISON,KNX,"Those who advocate treason or subversion, or are members of or affiliated with or in sympathetic association with the Communist.",https://historichansard.net/hofreps/1947/19471009_reps_18_193/#debate-19
1947-10-24,QUESTION: UNESCO,Mr LANG,KZJ,"Will the Prime Minister give an assurance to this Parliament that, in view of the serious disclosures regarding Communist subversion, no Communists will be permitted to represent Australia at international gatherings?",https://historichansard.net/hofreps/1947/19471024_reps_18_194/#subdebate-6-0
1949-02-10,OFFICE OF EDUCATION: Formal Motion for Adjournment,Mr SPEAKER,10000,"At worst, it is subversion in the worst possible degree.",https://historichansard.net/hofreps/1949/19490210_reps_18_201/#subdebate-14-0
1950-03-21,QUESTION: INTERNATIONAL AFFAIRS,Mr TOWNLEY,KWH,"The successful Communist statesmen to-day are those who not only create and foster bad relations but make no pretence of following the normally accepted practices of diplomacy,  but  are employed for the dissemination of  hostile  propaganda, espionage, subversion and even sabotage.",https://historichansard.net/hofreps/1950/19500321_reps_19_206/#subdebate-32-0
1950-05-16,COMMUNIST PARTY DISSOLUTION BILL 1950: Second Reading,Mr DUTHIE,KDA,"The first reaction is that the vast majority agree with the -banning of the Communist party and agree that such action has been forced on the Government by the disruptive, ruthless techniques of leading Australian Communists, and by the fact that the ultimate objective of the Communist party in any country is the overthrow of the capitalist system by the use of revolutionary means aided by intrigue, subterfuge, subversion and threats.",https://historichansard.net/hofreps/1950/19500516_reps_19_207/#subdebate-24-0
1950-09-28,COMMUNIST PARTY DISSOLUTION BILL 1950 [No. 2]: Second Reading,Mr CLYDE CAMERON,2V4,A man cannot be declared unless he is supposed to be both a communist and guilty of subversion.,https://historichansard.net/hofreps/1950/19500928_reps_19_209/#subdebate-22-0
1951-03-15,CONCILIATION AND ARBITRATION BILL (No. 2) 1951: Second Reading,Mr CASEY,JWE,"I throw that statement back to the right' honorable gentleman, because he has said many times that the Australian Labour party will never support subversion.",https://historichansard.net/hofreps/1951/19510315_reps_19_212/#subdebate-29-0
1951-06-21,QUESTION: INTERNATIONAL AFFAIRS,Mr CASEY,JWE,"The invasion of the Republic of Korea by the forces of the North Korean Communist regime and the continuing Chinese Communist aggression show that the Communists do not necessarily rely solely on internal subversion, but are prepared, if they think that they will succeed, to use force against neighbouring nonCommunist States.",https://historichansard.net/hofreps/1951/19510621_reps_20_213/#subdebate-22-0
1951-07-10,CONSTITUTION ALTERATION (POWERS TO DEAL WITH COMMUNISTS AND COMMUNISM) BILL 1951: Second Reading,Mr MORGAN,JVA,"that existing laws provided, it with sufficient power to deal with, treason, sedition and subversion.",https://historichansard.net/hofreps/1951/19510710_reps_20_213/#subdebate-31-0
1951-07-11,CONSTITUTION ALTERATION (POWERS TO DEAL WITH COMMUNISTS AND COMMUNISM) BILL 1951: Second Reading,Mr SPEAKER,10000,"I agree that the Communist agent is all that has been said of him, and that he is capable of acts of espionage and subversion.",https://historichansard.net/hofreps/1951/19510711_reps_20_213/#subdebate-21-0
1951-10-09,QUESTION: BUDGET 1951-52,Mr CASEY,JWE,"Unless these low standards are raised, they will tend to foster subversion and communism.",https://historichansard.net/hofreps/1951/19511009_reps_20_214/#subdebate-35-0
1951-11-28,QUESTION: BROADCASTING,Mr HAYLEN,KGX,"But circumstances alter cases, and since a tiny voice may be raised in a general and democratic way in support of the Labour movement, the new broadcasting and newspaper interests have been accused of subversion.",https://historichansard.net/hofreps/1951/19511128_reps_20_215/#subdebate-16-0
1952-02-29,ADJOURNMENT: Korea,Mr WENTWORTH,DB6,I should say that they are indicative of subversion.,https://historichansard.net/hofreps/1952/19520229_reps_20_216/#subdebate-20-0
1952-03-05,QUESTION: KOREA,Dr EVATT,DTN,"I consider that the honorable member, by making it, is himself guilty of the very thing that he attributes to the Labour party - subversion.",https://historichansard.net/hofreps/1952/19520305_reps_20_216/#subdebate-21-0
1952-10-16,QUESTION: COMMUNISM,Mr KEKWICK,KE8,"Have the Commonwealth Crown law officers investigated the judge's charge that the September issue of the publication contained a ""gross incitement to the crime of subversion of the Federal Government "" ?",https://historichansard.net/hofreps/1952/19521016_reps_20_220/#subdebate-2-0
1953-02-24,QUESTION: KOREA,Mr CASEY,JWE,"It is Communist imperialism that is trying to extend the area of fighting in the world, by its intrusions in Indo-China, its armed subversion in Malaya, and its stirring-up of hatred and unrest wherever it sees an opportunity to do so.",https://historichansard.net/hofreps/1953/19530224_reps_20_221/#subdebate-24-0
1954-04-07,SUPPLY BILL (No. 1) 1954-55,Mr CASEY,JWE,"But experience in Greece and in eastern Europe must surely be a warning of the danger to the independence and liberties of these people if they are exposed, under the guise of peaceful negotiation, to the subversion and political  manoeuvring  of aggressive communism, supported by a neighbouring and powerful Communist State.",https://historichansard.net/hofreps/1954/19540407_reps_20_hor3/#debate-23
1954-04-13,ESPIONAGE ACTIVITIES IN AUSTRALIA,Mr MENZIES,N76,"The second is that, while it would have been agreeable for all of us to defer an appointment of such importance until after the new Parliament has been established, there can, as I am sure all parties here will agree, beno avoidable delay of investigation into  what  are already beginning to emerge as the outlines of systematic espionage and at least attempted subversion.",https://historichansard.net/hofreps/1954/19540413_reps_20_hor3/#debate-23
1954-08-10,QUESTION: SOUTH-EAST ASIA,Mr CASEY,JWE,"No one is very happy about the motives of the Communist powers in making this settlement, and none of us believes that communism has abandoned its objective of world domination or its tactics of taking over countries one by one by infiltration and subversion.",https://historichansard.net/hofreps/1954/19540810_reps_21_hor4/#subdebate-28-0
1954-08-11,QUESTION: INTERNATIONAL AFFAIRS,Mr BIRD,JPE,"It appears for the moment that the Communists have reverted to their old method of aggression by concentrating on the weapons of the cold war - political infiltration, subversion of non-Communist governments, the overthrow of those governments from within, and the exploitation of economic and social grievances.",https://historichansard.net/hofreps/1954/19540811_reps_21_hor4/#subdebate-27-0
1954-08-11,QUESTION: INTERNATIONAL AFFAIRS,Mr GREENUP,KFD,"The next development could be armed aggression by the Communists in Indonesia, or further aggression on the part of the Communists by the insidious method of internal subversion.",https://historichansard.net/hofreps/1954/19540811_reps_21_hor4/#subdebate-27-0
1954-08-11,QUESTION: INTERNATIONAL AFFAIRS,Mr WHEELER,KZP,"Through this, America has exhibited its generosity to the peoples of the world by its support of many countries threatened with attack or subversion by the Communist powers.",https://historichansard.net/hofreps/1954/19540811_reps_21_hor4/#subdebate-27-0
1954-08-11,ADJOURNMENT,Mr CALWELL,BV8,"We on this side of the House believe that any one in the community, whether he be Communist or non-Communist, who is guilty of an act of treason, subversion, espionage, or any other act against the Constitution, should be dealt with under the Crimes Act or other relevant legislation and that if the law is not strong enough it should be amended so that effective action can be taken.",https://historichansard.net/hofreps/1954/19540811_reps_21_hor4/#debate-28
1954-08-12,ROYAL COMMISSION ON ESPIONAGE BILL 1954,Mr WENTWORTH,DB6,mentioned to the House last April: But I think that I can claim reasonably that I have made a study of and have a certain knowledge of the general principles that guide the Communist party and the mechanism of subversion which they employ.,https://historichansard.net/hofreps/1954/19540812_reps_21_hor4/#debate-20
1954-08-12,INTERNATIONAL AFFAIRS,Mr WHITLAM,6U4,"Thailand is of particular significance, because it may well be the country in which the next civil war, as some people would call it, or subversion, as other people would call it, may break out.",https://historichansard.net/hofreps/1954/19540812_reps_21_hor4/#debate-23
1954-08-17,QUESTION: INTERNATIONAL AFFAIRS,Mr FAIRHALL,KEN,"But one thing we must learn is that here and now we must seek and stamp out subversion in our own country, whereever it appears.",https://historichansard.net/hofreps/1954/19540817_reps_21_hor4/#subdebate-14-0
1954-08-19,QUESTION: GOVERNOR-GENERAL'S SPEECH,Mr COUTTS,K6X,Members of the Labor Party are constantly on 'the alert for subversion.,https://historichansard.net/hofreps/1954/19540819_reps_21_hor4/#subdebate-19-0
1954-10-27,SOUTH-EAST ASIA COLLECTIVE DEFENCE TREATY BILL 1954: Second Reading,Mr CASEY,JWE,The treaty covers not only overt  aggression but Communist subversion.,https://historichansard.net/hofreps/1954/19541027_reps_21_hor5/#subdebate-26-0
1954-11-03,SOUTH-EAST ASIA COLLECTIVE DEFENCE TREATY BILL 1954,Dr DONALD CAMERON,JU8,"We bring this aid, not only against external aggression, but also against internal subversion, again not by thrusting it on any of those nations, but by consultation amongst all of the partners and at the request of the nation which feels that its safety is slipping away from it by subterfuge or by attack from without or from within.",https://historichansard.net/hofreps/1954/19541103_reps_21_hor5/#debate-25
1954-11-03,SOUTH-EAST ASIA COLLECTIVE DEFENCE TREATY BILL 1954,Mr ALLAN,JLT,"There is a point in this bill arising from the form of aggression that we may expect, that is to say, subversion.",https://historichansard.net/hofreps/1954/19541103_reps_21_hor5/#debate-25
1954-11-04,SOUTH-EAST ASIA COLLECTIVE DEFENCE TREATY BILL 1954,Mr DOWNER,KCK,All of these things are bound up with another phase of the Asian problem acknowledged in the treaty - measures to combat subversion.,https://historichansard.net/hofreps/1954/19541104_reps_21_hor5/#debate-32
1954-11-04,SOUTH-EAST ASIA COLLECTIVE DEFENCE TREATY BILL 1954,Mr OSBORNE,KMD,It recognizes the need of some of the signatory countries for the help of the other countries against subversion.,https://historichansard.net/hofreps/1954/19541104_reps_21_hor5/#debate-32
1954-11-04,SOUTH-EAST ASIA COLLECTIVE DEFENCE TREATY BILL 1954: Second Reading,Mr CASEY,JWE,"It is quite clear that, quantitatively, those are not very important reasons', because we hold the view, and I am quite sure that the United Kingdom Government holds it also, that 99 per cent, of the risk is in respect to Communist aggression or Communist subversion.",https://historichansard.net/hofreps/1954/19541104_reps_21_hor5/#subdebate-35-0
1954-11-04,SOUTH-EAST ASIA COLLECTIVE DEFENCE TREATY BILL 1954: Second Reading,Mr WENTWORTH,DB6,It is probable that the inclusion of that preamble may strengthen the constitutional hand of the Commonwealth in dealing with Communist subversion.,https://historichansard.net/hofreps/1954/19541104_reps_21_hor5/#subdebate-35-0
1955-04-20,"QUESTION: COMMONWEALTH-AVENUE BRIDGE, CANBERRA",Dr EVATT,DTN,"We prosecuted those involved in all cases of subversion, even to the highest tribunal.",https://historichansard.net/hofreps/1955/19550420_reps_21_hor6/#subdebate-24-0
1955-04-20,QUESTION: FOREIGN AFFAIRS AND  DEFENCE,Mr MENZIES,N76,"Well, I have a profound respect for my distinguished friend and colleague,  Mr. Nehru,  but as I said in London and repeat here, the history of Korea and of Indo-China and of Malaya gives one no reason to believe that communism is not on the march as it has been in Europe or in Asia, with the sword and subversion as its weapons, for the last ten years.",https://historichansard.net/hofreps/1955/19550420_reps_21_hor6/#subdebate-27-0
1955-04-27,QUESTION: FOREIGN AFFAIRS AND DEFENCE,Mr CASEY,JWE,"The members of the South-East Asia Treaty organization are, amongst other things, helping the countries, particularly in the threatened area, to deal with Communist infiltration and subversion.",https://historichansard.net/hofreps/1955/19550427_reps_21_hor6/#subdebate-32-0
1955-04-28,"FOREIGN AFFAIRS AND DEFENCE: Foreign Affairs and Defence - Ministerial Statement, 20th April, 1955",Mr HAWORTH,KGP,"In short, these principles are (1) defence against open armed aggression; (2) defence against subversion; and (3) improvement of economic and social conditions.",https://historichansard.net/hofreps/1955/19550428_reps_21_hor6/#subdebate-19-0
1955-05-03,QUESTION: FOREIGN AFFAIRS AND DEFENCE,Mr DEAN,LLW,"His  sharp attacks on Communist subversion through the Cominform were made at a meeting of the political committee, and later at a press conference where he enlarged on his earlier criticism of communism.",https://historichansard.net/hofreps/1955/19550503_reps_21_hor6/#subdebate-27-0
1955-05-03,"QUESTION: FOREIGN"" AFFAIRS AND DEFENCE",Mr McEWEN,009MB,".Russia.hau  been  exposed .as engaging in world-wide subversion - in the United .Kingdom, Panada, 'the United States and.",https://historichansard.net/hofreps/1955/19550503_reps_21_hor6/#subdebate-29-0
1955-05-05,FOREIGN AFFAIRS AND DEFENCE: Majority . . 14,Mr SPEAKER,10000,"Communism's methods are aggression on scales large and small,  pursuasion  and intimidation, fear and subversion.",https://historichansard.net/hofreps/1955/19550505_reps_21_hor6/#subdebate-16-4
1955-05-05,"FOREIGN AFFAIRS AND DEFENCE: Foreign Affairs and Defence - Ministerial Statement. 20th April, 1955",Mr FAIRHALL,KEN,"Surely no one would ask us to believe, when they talked about subversion and international doctrines seeking to dominate, exploit and subjugate, that they were talking about those influences which are now withdrawing from the South-East Asia scene.",https://historichansard.net/hofreps/1955/19550505_reps_21_hor6/#subdebate-16-1
1955-05-10,QUESTION: MR. SPEAKER,Sir EARLE PAGE,C7E,"I am opposed,  and so is every Labour man, to both Communist  aggression  and Communist subversion.",https://historichansard.net/hofreps/1955/19550510_reps_21_hor6/#subdebate-24-0
1955-05-26,QUESTION: MALAYA,Mr CASEY,JWE,"They wanted to have it established that there was oppression by the British, and that there was no other way of achieving self-government except by the Communist method of subversion and force of arms.",https://historichansard.net/hofreps/1955/19550526_reps_21_hor6/#subdebate-12-0
1955-05-26,QUESTION: CONSTITUTION OF AUSTRALIAN LABOUR PARTY STATE OF VICTORIA,Mr BRYSON,JSW,ls that subversion of Labour policy?,https://historichansard.net/hofreps/1955/19550526_reps_21_hor6/#subdebate-21-0
1955-08-30,QUESTION: SECURITY,Mr FITZGERALD,JZB,"In view of the heavy expenditure incurred by the Government to discover and suppress subversive activities throughout Australia, will the Treasurer inform the House whether any acts of subversion have been detected?",https://historichansard.net/hofreps/1955/19550830_reps_21_hor7/#subdebate-15-0
1955-08-31,THE TEMPORARY CHAIRMAN,Mr CASEY,JWE,The Communists have shown no signs of ceasing to pursue their ends by subversion.,https://historichansard.net/hofreps/1955/19550831_reps_21_hor7/#debate-26
1955-09-15,ANSWERS TO QUESTIONS: Former Members of Soviet Legation,Mr Menzies,N76,"They have been employed on the supplying of intelligence information of great worth in combating Soviet espionage and subversion, not only in this country, but throughout the friendly democracies of the free world.",https://historichansard.net/hofreps/1955/19550915_reps_21_hor7/#subdebate-24-0
1955-10-19,QUESTION: ROYAL COMMISSION ON ESPIONAGE,Mr DEPUTY SPEAKER,10000,Madame Oilier has now been cleared of the serious imputation of subversion that was made against her.,https://historichansard.net/hofreps/1955/19551019_reps_21_hor8/#subdebate-30-0
1955-10-26,QUESTION: ROYAL COMMISSION ON ESPIONAGE,Mr DRUMMOND,KCS,"1 is that during the war and until 1954, the Russian embassy in this country was used as a centre for espionage and for the subversion of Australian subjects.",https://historichansard.net/hofreps/1955/19551026_reps_21_hor8/#subdebate-24-0
1956-02-15,BANKRUPTCY BILL 1956,Mr SPEAKER,10000,"My Government believes that these threats come essentially from the Communist nations, whose modern history has shown them to be aggressive and willing to resort to both external pressure and internal subversion to achieve their ends.",https://historichansard.net/hofreps/1956/19560215_reps_22_hor9/#debate-10
1956-02-22,QUESTION: INTERNATIONAL AFFAIRS,Mr CASEY,JWE,The main danger in South-East Asia to-day is probably that of Communist subversion and infiltration.,https://historichansard.net/hofreps/1956/19560222_reps_22_hor9/#subdebate-26-0
1956-03-13,"INTERNATIONAL AFFAIRS: International Affairs - Ministerial Statement, 22nd February, 1950",Mr TURNER,KWR,"Faced with the threat of nuclear retaliation it may not, at this time - unless it finds some counter to nuclear attack - press on to total war, but it is perfectly clear, from all that has been said at the congress, that the Communist party proposes a policy of subversion, and intends to follow all other means, short of those that might provoke nuclear war, to expand its territories and influence.",https://historichansard.net/hofreps/1956/19560313_reps_22_hor9/#subdebate-29-0
1956-03-13,"INTERNATIONAL AFFAIRS: International Affairs - Ministerial Statement, 22nd February, 1950",Mr HAYLEN,KGX,"At a certain stage, every nation must protect itself against subversion, but we should have a by and large talk about these things.",https://historichansard.net/hofreps/1956/19560313_reps_22_hor9/#subdebate-29-0
1956-03-13,"INTERNATIONAL AFFAIRS: International Affairs - Ministerial Statement, 22nd February, 1950",Mr BIRD,JPE,"The British think that  the main threats to the stability of the non-Communist countries of Asia are disruption and subversion, not external assault.",https://historichansard.net/hofreps/1956/19560313_reps_22_hor9/#subdebate-29-0
1956-03-14,"INTERNATIONAL AFFAIRS: International Affairs - Ministerial Statement, 22nd February, 1956",Mr ALLAN,JLT,"It should be remembered that these pacts are economic as well as military and are designed to protect the signatory nations against subversion, and therefore it is desirable that the knowledge and experience they have gained should be shared among all of them.",https://historichansard.net/hofreps/1956/19560314_reps_22_hor9/#subdebate-30-0
