date,debate,speaker,speaker_id,context,speech_url
1903-07-31,QUESTION: KADINA POST-OFFICE,Mr DEAKIN,009MD,"To say that no race is to be excluded from the calculation under this section, unless no member of that race under any conceivable circumstances as to place of birth, acquisition of property, or naturalization could succeed in getting on an electoral roll would be to render the section nugatory.",https://historichansard.net/hofreps/1903/19030731_reps_1_15/#subdebate-2-0
1903-07-31,ADJOURNMENT: Order of Business - Western Australian Telephone Service,Sir EDMUND BARTON,009LR,"In doing so, I desire to intimate to honorable members that upon Tuesday next we shall first proceed with the consideration of the Papua (British New Guinea) Bill, and that I shall then move the second reading of the Naturalization Bill, although I shall not attempt to force a division upon it that day.",https://historichansard.net/hofreps/1903/19030731_reps_1_15/#subdebate-6-0
1903-08-04,NATURALIZATION BILL: Second Reading,Sir EDMUND BARTON,009LR,The Senate have abolished the fee of £1 which it was intended to charge applicants for naturalization.,https://historichansard.net/hofreps/1903/19030804_reps_1_15/#subdebate-11-0
1903-08-06,CONCILIATION AND ARBITRATION BILL: Second Reading,Mr REID,F4P,"We have a Defence Bill, upon which there can be no party issues ; we have had a J udiciary Bill of similar description in that respect ; we have a Naturalization Bill ; and now we are dealing with a Conciliation and Arbitration Bill.",https://historichansard.net/hofreps/1903/19030806_reps_1_15/#subdebate-10-0
1903-08-27,ELECTORAL DIVISIONS BILL,Mr KIRWAN,KYR,"When we have such business as the Patents Bill, Naturalization Bill, the Conciliation and Arbitration Bill, the Budget debate, and various other matters on the business-paper which may be gone on with in the meantime, what can be the reason for haste in connexion with this measure 1 I sincerely trust the Government will see their way to adopt the suggestion made by the honorable member for Parramatta.",https://historichansard.net/hofreps/1903/19030827_reps_1_16/#debate-6
1903-09-09,MINISTERIAL STATEMENT,Sir EDMUND BARTON,009LR,"We think that the remainder of the business of the session, apart from the Budget debate and the consideration of the Estimates, should be confined to the final consideration of the Electoral Divisions Bill, the Defence Bill, and the Eastern Extension Telegraph Company's Agreement, which are now before the Senate ; the Patents and Naturalization Bills, which have been passed by the Senate, and have been set down for their second reading in this House ; and the motion for the determination of the site of the Federal Capital, of which I have given notice this afternoon.",https://historichansard.net/hofreps/1903/19030909_reps_1_16/#debate-3
1903-09-09,"BUDGET, 1903-4: In Committee of Supply :",Sir EDMUND BARTON,009LR,"It will takeme some little time to refresh my memory in regard to the provisions of the Naturalization Bill, but if honorable members will discuss until the dinner hour the motion now before the Committee, I shall be ready then to proceed with the second reading debate upon that measure.",https://historichansard.net/hofreps/1903/19030909_reps_1_16/#subdebate-7-0
1903-09-09,NATURALIZATION BILL,Mr GLYNN,KCO,"For instance, the English Naturalization Act of 1870 makes provision for the renunciation of nationality by foreigners who become naturalized under it, and similarprovision foi* the renunciation of British nationality by British persons who becomenaturalized abroad.",https://historichansard.net/hofreps/1903/19030909_reps_1_16/#debate-8
1903-09-09,NATURALIZATION BILL,Sir EDMUND BARTON,009LR,"A person who has obtained in a State or in a colony which has become a State, a certificate of naturalization or letters of naturalization shall be deemed to be naturalized.",https://historichansard.net/hofreps/1903/19030909_reps_1_16/#debate-8
1903-09-09,NATURALIZATION BILL,Sir EDMUND BARTON,009LR,"
 Mr. HIGGINS (Northern Melbourne).I understand that the clause is meant to apply to those who, before the passing of the measure, obtained a certificate or letters of naturalization from a State or in a Colony which has become a State.",https://historichansard.net/hofreps/1903/19030909_reps_1_16/#debate-8
1903-09-09,NATURALIZATION BILL,Mr GLYNN,KCO,"has obtained in the United Kingdom a certificate of naturalization or letters of naturalization, may apply to the Governor-General for a certificate of naturalization.",https://historichansard.net/hofreps/1903/19030909_reps_1_16/#debate-8
1903-09-09,NATURALIZATION BILL,Sir EDMUND BARTON,009LR,"All laws, statutes, and ordinances which may be duly made by the Legislature of any British possession for imparting to any person the privileges, or any of the privileges, of naturalization, to be enjoyed by such person within the limits of such possession, shall within such limits have the authority of law, but shall be subject to be confirmed or disallowed by Her Majesty in the same manner and subject to thesame rales in and subject to which Her Majesty has power to confirm or disallow any other laws, statutes, or ordinances in that possession.",https://historichansard.net/hofreps/1903/19030909_reps_1_16/#debate-8
1903-09-09,NATURALIZATION BILL,Mr L E GROOM,KFK,Probably the right honorable gentleman will recollect that the Parliament of New South Wales has expressly declined to admit Chinese to naturalization.,https://historichansard.net/hofreps/1903/19030909_reps_1_16/#debate-8
1903-09-09,NATURALIZATION BILL,Mr GLYNN,KCO,"For example, if a Japanese obtained letters of naturalization in Australia he might retain his nationality as a Japanese, but he would have to renounce his nationality before he would be qualified to sit in this Parliament.",https://historichansard.net/hofreps/1903/19030909_reps_1_16/#debate-8
1903-09-09,NATURALIZATION BILL,Mr G B EDWARDS,KDD,"As the clause stands we except clearly specified classes whom we desire to except, but if we say that any person who is of ""European descent"" may apply for a certificate of naturalization, a number of difficulties may arise. '",https://historichansard.net/hofreps/1903/19030909_reps_1_16/#debate-8
1903-09-09,NATURALIZATION BILL,Sir EDMUND BARTON,009LR,"It requires no stretch of imagination to suggest that a person who doubted his competency to obtain a certificate of naturalization with the assistance of reputable citizens, might apply to persons whom he knew to be disreputable to aid him to secure it.",https://historichansard.net/hofreps/1903/19030909_reps_1_16/#debate-8
1903-09-09,NATURALIZATION BILL,Mr GLYNN,KCO,"Subject to any laws for the time being in force relating to the qualification of Members of the Parliament and of electors of Members of the Parliament, a person to whom a certificate of naturalization is granted shall in the Commonwealth be entitled to all political and other rights, powers, and privileges, and be subject to all obligations to which a natural-born British subject is entitled or subject in the Commonwealth.",https://historichansard.net/hofreps/1903/19030909_reps_1_16/#debate-8
1903-09-09,NATURALIZATION BILL,Mr ISAACS,KJI,"The clause provides that, subject to any laws relating to the qualifications of members of the Commonwealth Parliament, and electors of members of that Parliament, the person to whom a certificate of naturalization is granted shall have all the political and other rights, powers, and privileges of a natural born British subject in the Commonwealth.",https://historichansard.net/hofreps/1903/19030909_reps_1_16/#debate-8
1903-09-09,NATURALIZATION BILL,Mr MAHON,KLB,"The clause appears to the honorable and learned member for Indi to have the effect of conferring upon persons to whom certificates of naturalization are granted the right to vote at elections for members of the Parliaments of the States, and therefore the members of ^either House of the Commonwealth Parliament.",https://historichansard.net/hofreps/1903/19030909_reps_1_16/#debate-8
1903-09-09,NATURALIZATION BILL,Mr L E GROOM,KFK,"I desire to point out that, if the States desire to adopt the Naturalization law of the Commonwealth as the basis of their electoral rights, they will have to pass fresh legislation defining the privileges of a naturalized citizen.",https://historichansard.net/hofreps/1903/19030909_reps_1_16/#debate-8
1903-09-09,NATURALIZATION BILL,Mr GLYNN,KCO,We have no right to say what consequences will follow from naturalization so far as the States are concerned.,https://historichansard.net/hofreps/1903/19030909_reps_1_16/#debate-8
1903-09-09,NATURALIZATION BILL,Mr WILKINSON,L0Y,"A woman who, not being a British subject, marries a British subject, shall in the Commonwealth be naturalized, and have the same rights and privileges, and be subject to the same obligations, as a person who has obtained a certificate of naturalization.",https://historichansard.net/hofreps/1903/19030909_reps_1_16/#debate-8
1903-09-09,NATURALIZATION BILL,Mr MAHON,KLB,Exactly ; but the obligations which are referred to in clause 8 differ from those which are imposed upon persons who obtain certificates of naturalization.,https://historichansard.net/hofreps/1903/19030909_reps_1_16/#debate-8
1903-09-09,NATURALIZATION BILL,Mr KINGSTON,KEW,"Whose mother is married to a natural-born British subject or to a person who has obtained a certificate of naturalization ; and who has at any time resided in Australia with such father or mother, shall in the Commonwealth be naturalized and have the same rights and privileges and be subject to the same obligations as a person who has obtained a certificate of naturalization.",https://historichansard.net/hofreps/1903/19030909_reps_1_16/#debate-8
1903-09-09,NATURALIZATION BILL,Sir EDMUND BARTON,009LR,"The provisions referring to naturalization during infancy, and to women, were struck out in the Senate.",https://historichansard.net/hofreps/1903/19030909_reps_1_16/#debate-8
1903-09-09,NATURALIZATION BILL,Mr ISAACS,KJI,"By preceding clauses certain rights arc given, which would include, among others,, the right to .hold land to holders of certificates of naturalization ; but the words in regard to revocation are very wide.",https://historichansard.net/hofreps/1903/19030909_reps_1_16/#debate-8
1903-09-17,SUPPLY BILL (No. 3),Sir GEORGE TURNER,KWT,"I' understand, however, that there is a general, desire that we should not sit tomorrow,and that the Prime Minister is willing; to consent to an adjournment until Tuesday next if the General Estimates and the Works and Buildings Estimates are passed to-night, the one clause of the Naturalization Bill which has to be recommitted dealt with, and the second reading of the Patents Bill moved.",https://historichansard.net/hofreps/1903/19030917_reps_1_16/#debate-5
1903-09-17,NATURALIZATION BILL,Sir EDMUND BARTON,009LR,"Subject to any laws for the time being in force relating to the qualification of Members of the Parliament and of electors of Members of the Parliament, a person to whom a certificate of naturalization is granted shall in the Commonwealth be entitled to all political and other rights, powers, and privileges, and be subject to all obligations to which a natural-born British subject is eji titled or subject in the Commonwealth.",https://historichansard.net/hofreps/1903/19030917_reps_1_16/#debate-10
1903-09-17,NATURALIZATION BILL,Mr ISAACS,KJI,"whose mother is married to a natural-born British subject or to a person who has obtained a certificate of naturalization ; and who lias at any time resided in Australia with such father or mother, shall in the Commonwealth be deemed to be naturalized and have the same rights and privileges, and be subject to the same obligations as a person who has obtained a certificate of naturalization.",https://historichansard.net/hofreps/1903/19030917_reps_1_16/#debate-10
1904-03-15,QUESTION: NATURALIZATION ACT,Mr WILKINSON,L0Y,"I wish to ask the Minister representingthe Attorney General whether any fees are chargeable either on application for, or granting of, certificates of naturalization under the Commonwealth Naturalization Act ?",https://historichansard.net/hofreps/1904/19040315_reps_2_18/#subdebate-6-0
1906-07-19,REBATE OF DUTIES: NEW HEBRIDES,Mr SPEAKER,10000,"He assures me that he has practically lost everything, but he is still endeavouring to prevent others from falling into the snares set bv the French settlers in the direction of inducing them to accept French naturalization.",https://historichansard.net/hofreps/1906/19060719_reps_2_32/#debate-6
1906-07-20,JUDICIARY BILL: Second Reading.,Mr JOSEPH COOK,F4S,I understand that at present our naturalization papers have to be taken to States justices of the peace to be attested.,https://historichansard.net/hofreps/1906/19060720_reps_2_32/#subdebate-5-0
1906-09-25,CUSTOMS TARIFF (BRITISH PREFERENCE) BILL: Second Reading,Mr DEAKIN,009MD,"But to differentiate duties upon the same goods sent out by British ships, because of the non-naturalization of some of the crew, seems to me to be pushing an excellent principle beyond all reason.",https://historichansard.net/hofreps/1906/19060925_reps_2_35/#subdebate-15-0
1908-06-03,INVALID* AND OLD-AGE PENSIONS BILL: Second Reading,Mr GROOM,KFK,"Simply because Asiatics come here and their children are born here he wishes them to share the benefits pf this Bill, although their parents are excluded from our naturalization laws.",https://historichansard.net/hofreps/1908/19080603_reps_3_46/#subdebate-19-0
1908-12-08,QUESTION: IMMIGRATION RESTRICTION ACT,Dr MALONEY,KLM,"A file of 150 forged certificates and naturalization papers was discovered, and at the conclusion of the case counsel representing the company asked that these should be confiscated.",https://historichansard.net/hofreps/1908/19081208_reps_3_48/#subdebate-6-0
1908-12-10,IMMIGRATION RESTRICTION BILL: Second Reading,Dr MALONEY,KLM,"As a matter of fact, there were then upwards of115 forged naturalization papers and certificates in the Court, and the Judge knew they were there; but in that blind fashion which is sometimes observed, he refused to confiscate them ; and the shipping company was mulcted in costs for endeavouring to prevent this traffic.I think it only fair to the company to mention these facts.",https://historichansard.net/hofreps/1908/19081210_reps_3_48/#subdebate-17-0
1909-05-27,QUESTION: OLD-AGE PENSIONS,Mr GLYNN,KCO,"Will the Prime Minister, in the amending Bill which it is intended to introduce, allow pensions to be paid to such persons on condition that naturalization takes place at once?",https://historichansard.net/hofreps/1909/19090527_reps_3_49/#subdebate-2-0
1909-06-23,MINISTERIAL STATEMENT: Policy of New Administration,Mr DEAKIN,009MD,"This measure, by temporarily suspending the requirements as to naturalization, will permit all old residents of Australia, otherwise qualified, to secure a pension by obtaining letters of naturalization prior to the end of the year.",https://historichansard.net/hofreps/1909/19090623_reps_3_49/#subdebate-9-0
1909-06-29,SUPPLY BILL (No. 1),Sir JOHN FORREST,KFJ,"The proposals of the Ministry will be submitted in a few days._ and as soon as an opportunity presents itself we intend to submit a Bill in which provision is made for reducing the period of 1 eS1dence necessary in Australia to qualify any applicant for a pension from twentyfive to twenty years, and also to permit of those 'who have been .twenty years in the Commonwealth, but who have not be-., come naturalized, taking out letters of naturalization up to 31st December next.Yet we hear nothing about that.",https://historichansard.net/hofreps/1909/19090629_reps_3_49/#debate-3
1909-07-06,QUESTION: MOTION OF WANT OF CONFIDENCE,Dr MALONEY,L4X,"The wife-beater, or wife deserter, is as much thought of as the most upright in character; therefore, when they come to the pensioning age, there should be only three  questions  asked - naturalization, age, and length of time in the Commonwealth.",https://historichansard.net/hofreps/1909/19090706_reps_3_49/#subdebate-4-0
1909-07-20,INVALID AND OLD-AGE PENSIONS BILL: Second Reading,Sir JOHN FORREST,KFJ,"As I say, the contemplated amendment has been known for a good while; and it is probable that those who are otherwise qualified for a pension have been seeking naturalization during the last year.",https://historichansard.net/hofreps/1909/19090720_reps_3_50/#subdebate-31-0
1909-07-20,INVALID AND OLD-AGE PENSIONS BILL: Second Reading,Mr FISHER,F4N,"The honorable member is in error, because there may be great delay between the lodging of the application for naturalization papers and the granting of a certificate",https://historichansard.net/hofreps/1909/19090720_reps_3_50/#subdebate-31-0
1909-07-20,INVALID AND OLD-AGE PENSIONS BILL: Second Reading,Dr CARTY SALMON,L0K,"I shall not discuss the measure at length now, though in Committee I shall have a word or two to say on the subject of naturalization.",https://historichansard.net/hofreps/1909/19090720_reps_3_50/#subdebate-31-0
1909-07-20,INVALID AND OLD-AGE PENSIONS BILL: Second Reading,Mr HUGHES,DQC,"If so, we ought to give them every opportunity, and I would penalize no man merely because naturalization is a cumbrous and lengthy process, and he is unfamiliar with our forms.",https://historichansard.net/hofreps/1909/19090720_reps_3_50/#subdebate-31-0
1909-07-20,INVALID AND OLD-AGE PENSIONS BILL: Second Reading,Mr THOMAS BROWN,JSM,"I am appealing on behalf of those who were debarred from applying on the 1st July, on account of the provisions in the principal Act regarding naturalization and the term of residence.",https://historichansard.net/hofreps/1909/19090720_reps_3_50/#subdebate-31-0
1909-07-20,INVALID AND OLD-AGE PENSIONS BILL: Second Reading,Mr WILKS,L17,"Then it is proposed to limit the time for naturalization, and to reduce the residence qualification from twenty-five to twenty years.",https://historichansard.net/hofreps/1909/19090720_reps_3_50/#subdebate-31-0
1909-07-21,AUDIT BILL: Second Reading,Dr MALONEY,KLM,The naturalization question will be raised in Committee.,https://historichansard.net/hofreps/1909/19090721_reps_3_50/#subdebate-14-0
1909-07-21,AUDIT BILL: Second Reading,Sir JOHN FORREST,KFJ,"The amendment of the principal Act, to which the Government intend to agree, reducing the term of residence from twenty-five to twenty years, will involve additional expenditure of, approximately, £25,000 a year, while the clauses permitting naturalization up to the 31st December next will mean further expenditure of about £7,000, and the retrospective provision to the 1 st July, to which the Government are agreeable, will add another £2,000.",https://historichansard.net/hofreps/1909/19090721_reps_3_50/#subdebate-14-0
1909-07-22,QUESTION: NATURALIZATION APPLICATIONS,Mr GROOM,KFK,"Every application put before me to date has been signed and issued, and I know the Department has been taking steps to expedite the issue of all naturalization papers.",https://historichansard.net/hofreps/1909/19090722_reps_3_50/#subdebate-11-0
1909-07-22,INVALID AND OLD-AGE PENSIONS BILL,Mr HALL,L6Z,They will have five months in which to take out letters of naturalization.,https://historichansard.net/hofreps/1909/19090722_reps_3_50/#debate-17
1909-07-22,INVALID AND OLD-AGE PENSIONS BILL,Mr FOWLER,JWG,The taking out of naturalization papers does not make any one who has lived here practically a life-time any more a citizen of the country than the fact of his residence does.,https://historichansard.net/hofreps/1909/19090722_reps_3_50/#debate-17
1909-07-22,INVALID AND OLD-AGE PENSIONS BILL,Mr BAMFORD,JNV,"It must be recollected that there are a .great' number of Asiatics in the Commonwealth who can never become eligible to receive a pension, unless the Naturalization Act be amended.",https://historichansard.net/hofreps/1909/19090722_reps_3_50/#debate-17
1909-07-22,INVALID AND OLD-AGE PENSIONS BILL,Mr BATCHELOR,JOC,"The barrier against naturalizing Asiatics has been imposed in its proper place, under the Naturalization Act.",https://historichansard.net/hofreps/1909/19090722_reps_3_50/#debate-17
1909-07-22,INVALID AND OLD-AGE PENSIONS BILL,Mr GLYNN,KCO,"Only a small number of persons would be affected by his amendment, because there is a provision in the Naturalization Act of 1901 which debars natives of Asia from naturalization.",https://historichansard.net/hofreps/1909/19090722_reps_3_50/#debate-17
1909-07-28,ADJOURNMENT,Mr PALMER,KXP,".- In Violet Town, in my electorate, there is an aged naturalized foreigner who has lost his naturalization paper, and because of that has been refused an old-age pension.",https://historichansard.net/hofreps/1909/19090728_reps_3_50/#debate-1
1909-07-28,ADJOURNMENT,Mr DEAKIN,009MD,"On the question of naturalization referred to by the honorable member for Echuca, let me say that a certificate is of course evidence of naturalization, but the fact is independent of that evidence, and it can be established by reference to Commonwealth or State records.",https://historichansard.net/hofreps/1909/19090728_reps_3_50/#debate-1
1909-08-10,INVALID AND OLD-AGE PENSIONS BILL,Mr GLYNN,KCO,"Under the Naturalization Act of 1903 there is, I think, a provision that other Asiatics cannot be naturalized, so that the scope of the honorable member's amendment is not so wide as it would appear on the face of it to be.",https://historichansard.net/hofreps/1909/19090810_reps_3_50/#debate-11
1909-08-10,INVALID AND OLD-AGE PENSIONS BILL,Mr HUGHES,DQC,may apply to the Governor-General for a certificate of naturalization.,https://historichansard.net/hofreps/1909/19090810_reps_3_50/#debate-17
1909-08-10,INVALID AND OLD-AGE PENSIONS BILL,Mr DUGALD THOMSON,KW6,"The words I have suggested appear in the Naturalization Act, and natives of India are, I take it, British subjects.",https://historichansard.net/hofreps/1909/19090810_reps_3_50/#debate-17
1909-08-10,INVALID AND OLD-AGE PENSIONS BILL,Mr BATCHELOR,JOC,"Further, under the Naturalization Act, Asiatics cannot be naturalized in the future, and, consequently, my proposal can apply only to the few who are already naturalized.",https://historichansard.net/hofreps/1909/19090810_reps_3_50/#debate-17
1909-08-10,INVALID AND OLD-AGE PENSIONS BILL,Mr THOMAS BROWN,JSM,"Its benefits are so hedged round by restrictions in the matter of naturalization that it is impossible for the Bill to apply to such an extent as to- have the effect of keeping here undesirable aliens, as has been suggested by those who are opposing the amendment.",https://historichansard.net/hofreps/1909/19090810_reps_3_50/#debate-17
1909-08-10,INVALID AND OLD-AGE PENSIONS BILL,Dr LIDDELL,L1H,"We can scarcely then get satisfaction, because it is necessary that we should know exactly what naturalization really means.",https://historichansard.net/hofreps/1909/19090810_reps_3_50/#debate-17
1909-08-10,INVALID AND OLD-AGE PENSIONS BILL,Mr HUTCHISON,KJ8,"In some of the States, it has been impossible for them, for many years past, to become naturalized, and now none of them can take out letters of naturalization.",https://historichansard.net/hofreps/1909/19090810_reps_3_50/#debate-17
1909-08-10,INVALID AND OLD-AGE PENSIONS BILL,Mr BATCHELOR,JOC,"There cannot be more than about 7,000 natives of India in Australia, and as only a very small percentage of aliens apply for naturalization, the total number likely to come under this provision - making allowance for the fact that, as a rule, only wealthy aliens apply for naturalization - must be considerably less than 100.",https://historichansard.net/hofreps/1909/19090810_reps_3_50/#debate-17
1909-08-10,INVALID AND OLD-AGE PENSIONS BILL,Mr DUGALD THOMSON,KW6,"Practically, it will cover the same people, and it will have the advantage of not being in conflict with the Naturalization Act.",https://historichansard.net/hofreps/1909/19090810_reps_3_50/#debate-17
1909-08-10,INVALID AND OLD-AGE PENSIONS BILL,Mr GLYNN,KCO,"There is a good deal in what the honorable member says, but whichever view we take of it, whether ihe wider one proposed by the honorable member originally, or the narrower one suggested by the honorable member for North Sydney, the effect will be that only those comprehended by the amendment of the honorable member for North Sydney, will be benefited by the operation of the law, because the Naturalization Act practically places the others outside the pale.",https://historichansard.net/hofreps/1909/19090810_reps_3_50/#debate-17
1909-08-10,INVALID AND OLD-AGE PENSIONS BILL,Mr HUGHES,DQC,"What will be their position under the Naturalization Act, and the Invalid and Oldage Pensions Act?",https://historichansard.net/hofreps/1909/19090810_reps_3_50/#debate-17
1909-08-10,INVALID AND OLD-AGE PENSIONS BILL,Mr GLYNN,KCO,"Honorable members will recollect that there was a big discussion upon the point when the Naturalization Bill was under consideration, and I am informed that the Act is administered in the way I have stated.",https://historichansard.net/hofreps/1909/19090810_reps_3_50/#debate-17
1909-08-10,INVALID AND OLD-AGE PENSIONS BILL,Mr THOMAS BROWN,JSM,"He forgets that only naturalized Asiatics will be eligible, and they must have obtained their naturalization papers under the State laws.",https://historichansard.net/hofreps/1909/19090810_reps_3_50/#debate-17
1909-08-10,INVALID AND OLD-AGE PENSIONS BILL,Mr BATCHELOR,JOC,"The difference in the naturalization law applies to all aliens ; it does not apply particularly to Asiatics, and.",https://historichansard.net/hofreps/1909/19090810_reps_3_50/#debate-17
1909-08-10,INVALID AND OLD-AGE PENSIONS BILL,Mr DEAKIN,009MD,The principle involved is whether we should for reasons of colour or creed or naturalization exclude from its operation Asiatics who might otherwise have claims to oldage pensions.,https://historichansard.net/hofreps/1909/19090810_reps_3_50/#debate-17
1909-08-26,LEGITIMATION OF CHILDREN BILL,Mr FOSTER,KFN,"In another case, which was brought to my notice today, doubt has been expressed locally as to whether a pension can be granted to an applicant born of British parents, during a brief visit to the United States, prior to their coming to Australia, where they have voted and exercised the rights of citizens for about seventy years, until naturalization has taken place.",https://historichansard.net/hofreps/1909/19090826_reps_3_51/#debate-7
1909-09-02,QUESTION: PAPUA AND PACIFIC ISLANDS,Mr SPEAKER,10000,"The murderous Australian duties, imposed at the cry of the ""White Australia]' party, have ruined many, and are only too likely to hand over a number of citizens to France, in the course of the next few years, if naturalization continues to be made as easy and as profitable as it is at present.",https://historichansard.net/hofreps/1909/19090902_reps_3_51/#subdebate-14-0
1909-09-02,QUESTION: ESTIMATES,Mr GROOM,KFK,"No doubt there are organizations in China which' traffic, not in "" permits,"" but in naturalization certificates.",https://historichansard.net/hofreps/1909/19090902_reps_3_51/#subdebate-16-0
1909-11-17,QUESTION: SUPPLY OF LIQUOR TO CADETS,Mr FRAZER,JX9,There may be other reasons for the desired naturalization of these alien immigrants.,https://historichansard.net/hofreps/1909/19091117_reps_3_53/#subdebate-1-0
1909-11-17,QUESTION: NATURALIZATION RECORDS,Mr CROUCH,K7U,"Is there any record of a man named Francisco Ferrer having been naturalized at Bendigo, Victoria, within the last fifteen years, and, if ves, upon what date, and what are the other details of his naturalization?",https://historichansard.net/hofreps/1909/19091117_reps_3_53/#subdebate-4-0
1909-12-06,QUESTION: ESTIMATES,Mr TUDOR,KWL,".- When the Estimates were last before us, about three months ago, I submitted a table of figures showing the number of Chinese stowawaysdiscovered between 1904 and 1908 in each State, the number of Chinese immigrants rejected on naturalization papers, and the number admitted on certificates of naturalization.",https://historichansard.net/hofreps/1909/19091206_reps_3_54/#subdebate-9-0
1910-07-20,QUESTION: OLD-AGE PENSION,Dr MALONEY,KLM,Was a promise made that if she took out letters of naturalization her pension would date back  to  the date  of the  magistrate's order?,https://historichansard.net/hofreps/1910/19100720_reps_4_55/#subdebate-7-0
1910-07-20,QUESTION: OLD-AGE PENSION,Mr FISHER,F4N,"Her present husband was naturalized under the Commonwealth law, which has not the effect of naturalizing the wife, if the naturalization takes place after marriage.",https://historichansard.net/hofreps/1910/19100720_reps_4_55/#subdebate-7-0
1910-07-27,IMMIGRATION RESTRICTION BILL,Mr BATCHELOR,JOC,"The clause also provides that persons arriving in the Commonwealth, having in their possession false certificates of naturalization or of birth with intent to deceive or mislead an officer, shall be guilty of an offence against the Act.",https://historichansard.net/hofreps/1910/19100727_reps_4_55/#debate-17
1910-07-27,IMMIGRATION RESTRICTION BILL,Mr GROOM,KFK,"It was found that a large number of naturalization certificates were being improperly, used.",https://historichansard.net/hofreps/1910/19100727_reps_4_55/#debate-17
1910-08-31,QUESTION: NATURALIZATION,Mr POYNTON,KYD,"I wish to direct the attention of the Prime Minister to the fact that a large number of worthy persons, men fit for any position, are suffering hardship by reason of the conditions imposed by our Naturalization Act.",https://historichansard.net/hofreps/1910/19100831_reps_4_56/#subdebate-4-0
1910-08-31,QUESTION: NATURALIZATION,Mr FISHER,F4N,"I do not know what amendment of the Act the honorable member asks for, but if there are worthy persons resident in the Commonwealth who are under disability by reason of our naturalization law the Government will take into favorable consideration the honorable member's suggestion.",https://historichansard.net/hofreps/1910/19100831_reps_4_56/#subdebate-4-0
