date,debate,speaker,speaker_id,context,speech_url
1903-07-02,NATURALIZATION BILL: Second Reading,Senator DAWSON,JTV,"If he does not, why does he propose more stringent conditions for naturalization as citizens of the Commonwealth  1  Under the Bill an alien cannot apply to be naturalized until he has been here for five years ; so that it will be practically six years before he can exercise the full political privileges of a natural-born subject.",https://historichansard.net/senate/1903/19030702_senate_1_14/#subdebate-10-0
1903-07-02,NATURALIZATION BILL: Second Reading,Senator PLAYFORD,K0X,"It appears to me that if a woman is to lose her naturalization on marrying a man who is an alien, a man should lose his  naturalization  if he marries a woman who is an alien.",https://historichansard.net/senate/1903/19030702_senate_1_14/#subdebate-10-0
1903-07-03,NATURALIZATION BILL: Second Reading,Senator DE LARGIE,JU7,"No matter how long such men may have lived in the States in which they are naturalized, they cannot obtain the rights of nationality in Western Australia unless they go through a fresh process of naturalization.",https://historichansard.net/senate/1903/19030703_senate_1_14/#subdebate-3-0
1903-07-03,NATURALIZATION BILL: Second Reading,Senator Sir JOSIAH SYMON,K7V,"In doing that, we shall throw into confusion the franchise system of the Commonwealth and of some at least of the States, and take away for a time from persons who now enjoy and have enjoyed and exercised them the rights of citizenship though they may be restored to them, perhaps, at some later date, upon some new event, and by some fresh naturalization.",https://historichansard.net/senate/1903/19030703_senate_1_14/#subdebate-3-0
1903-07-03,NATURALIZATION BILL: Second Reading,Senator DRAKE,JXO,"But if we enter into competition of that kind, it will be almost impossible to secure uniformity in the conditions of naturalization prevailing throughout the Empire.",https://historichansard.net/senate/1903/19030703_senate_1_14/#subdebate-3-0
1903-07-03,NATURALIZATION BILL: Second Reading,Senator Sir JOSIAH SYMON,K7V,"I submit this proposition to» raise the question of the desirableness of immediately recognising every British subject at present in Australia, irrespective of whether he be  natural-born  or whether naturalization papers have been granted to him by the States.",https://historichansard.net/senate/1903/19030703_senate_1_14/#subdebate-3-0
1903-07-03,NATURALIZATION BILL: Second Reading,Senator DRAKE,JXO,The Bill provides that a person possessed of naturalization papers may become an applicant for the rights conferred by citizenship.,https://historichansard.net/senate/1903/19030703_senate_1_14/#subdebate-3-0
1903-07-03,NATURALIZATION BILL: Second Reading,Senator STYLES,K7R,I notice that the naturalization law of the.,https://historichansard.net/senate/1903/19030703_senate_1_14/#subdebate-3-0
1903-07-08,SUGAR BONUS BILL,Senator Sir RICHARD BAKER,L2E,"Can any one say that the two Bills now before us, the Patents Bill and the Naturalization Bill, will not appropriate revenue?",https://historichansard.net/senate/1903/19030708_senate_1_14/#debate-6
1903-07-09,NATURALIZATION BILL,Senator DRAKE,JXO,We recognise that they hare admitted certain people to naturalization.,https://historichansard.net/senate/1903/19030709_senate_1_14/#debate-4
1903-07-09,NATURALIZATION BILL,Senator GLASSEY,KLW,I understood there is a considerable number of coloured people in some of the States who hold naturalization papers.,https://historichansard.net/senate/1903/19030709_senate_1_14/#debate-4
1903-07-09,NATURALIZATION BILL,Senator Lt Col GOULD,KLZ,There are some provisions of theBill which nodoubtare within the power of the Commonwealth ; but in my opinion the Commonwealth under the Constitution has no power to discriminate between men naturalized in the various States and say whether their naturalization shall or shall not extend throughout the whole of the Commonwealth.,https://historichansard.net/senate/1903/19030709_senate_1_14/#debate-4
1903-07-09,NATURALIZATION BILL,Senator McGREGOR,KTF,"I think he can plainly see that there is an overwhelming majority against him, and that if he wishes to get the Naturalization Bill passed he must to some extent come into conformity with their views.",https://historichansard.net/senate/1903/19030709_senate_1_14/#debate-4
1903-07-09,NATURALIZATION BILL,Senator DAWSON,JTV,In the Naturalization Bill we cannot deal with that particular issue ; but we should be very careful that these coloured alien rights so closely conserved in Victoria shall not enable aliens who have been naturalized in that State to go to other parts of the Commonwealth and there exercise their rights as naturalized British subjects.,https://historichansard.net/senate/1903/19030709_senate_1_14/#debate-4
1903-07-09,NATURALIZATION BILL,Senator CLEMONS,K6M,"Looking through  the amendmnts  which have been suggested, I see that thu Committee is very likely to be put into such a position that we shall be asked to grant immediate rights of naturalization to Germans, to Frenchmen, and other white aliens, and that we shall subsequently be asked to debar coloured aliens.",https://historichansard.net/senate/1903/19030709_senate_1_14/#debate-4
1903-07-09,NATURALIZATION BILL,The CHAIRMAN,10000,"has during infancy become naturalized  under section 10 of this Act, and who, if a woman, is not married, may apply to the Governor-General for a certificate of naturalization .",https://historichansard.net/senate/1903/19030709_senate_1_14/#debate-4
1903-07-09,NATURALIZATION BILL,Senator HIGGS,KHE,"The object of this amendment is to prevent any of the 80,000 coloured aliens who are not naturalized at present, but who may be naturalized, or desire to be naturalized, in the future, from applying for Commonwealth naturalization papers.",https://historichansard.net/senate/1903/19030709_senate_1_14/#debate-4
1903-07-09,NATURALIZATION BILL,Senator HIGGS,KHE,"Under clause 3, if persons have naturalization papers they will be naturalized throughout the Commonwealth.",https://historichansard.net/senate/1903/19030709_senate_1_14/#debate-4
1903-07-09,NATURALIZATION BILL,Senator STANIFORTH SMITH,K6D,We should say the same with regard to naturalization.,https://historichansard.net/senate/1903/19030709_senate_1_14/#debate-4
1903-07-09,NATURALIZATION BILL,Senator PLAYFORD,K0X,They will require to go through no form of naturalization whatever.,https://historichansard.net/senate/1903/19030709_senate_1_14/#debate-4
1903-07-09,NATURALIZATION BILL,Senator PEARCE,K0F,"I should like to point out further that, if we intend to prevent coloured aliens securing naturalization, it is immaterial whether we prevent them applying for naturalization papers, or say that if they do apply they shall be refused.",https://historichansard.net/senate/1903/19030709_senate_1_14/#debate-4
1903-07-09,NATURALIZATION BILL,Senator McGREGOR,KTF,"A Government may arise who have no very great sympathy with legislation of the kind, and it would be within the whim of a Ministry to grant naturalization to about 80,000 coloured people in Australia.",https://historichansard.net/senate/1903/19030709_senate_1_14/#debate-4
1903-07-09,NATURALIZATION BILL,Senator CHARLESTON,K6J,"As they use Christianity for business purposes, so they will use this boon of naturalization if it is conferred upon them.",https://historichansard.net/senate/1903/19030709_senate_1_14/#debate-4
1903-07-09,NATURALIZATION BILL,Senator WALKER,KAH,"With regard to the suggestion as to naturalization by private Bill, I would say that if a private Bill before the Commonwealth Parliament costs as much as a  private Bill before the Parliament of New South Wales, it would probably mean an expenditure of £30.",https://historichansard.net/senate/1903/19030709_senate_1_14/#debate-4
1903-07-09,NATURALIZATION BILL,Senator GLASSEY,KLW,"I took the side of my honorable friend,  Senator Charleston,  in regard to the Immigration Restriction Act with respect to colour, but as to the question of trusting the Ministry in matters of naturalization, I desire to say that, though I have great confidence in the members of the present Government, and admire every one of them, yet a matter of this kind is not one as to which it is fair to ask a Government to exercise discretionary power.",https://historichansard.net/senate/1903/19030709_senate_1_14/#debate-4
1903-07-09,NATURALIZATION BILL,Senator DOBSON,JVC,"proposing that there shall be no discretion given to the Government, and that under - no possible circumstances shall such persons-, receive naturalization papers.",https://historichansard.net/senate/1903/19030709_senate_1_14/#debate-4
1903-07-09,NATURALIZATION BILL,Senator O'KEEFE,JZ9,Senator McGregor  very cavalierly said that if these men do not desire to remain here they can leave the country ; but it must be remembered that if such men have naturalization papers they can claim British protection as British subjects in any part of the world.,https://historichansard.net/senate/1903/19030709_senate_1_14/#debate-4
1903-07-09,NATURALIZATION BILL,Senator KEATING,KPE,"All manner of reprisals might be adopted by the country of origin, which might re-act very unfavorably upon us, simply for the reason that we had adopted a low standard as a qualification for naturalization.",https://historichansard.net/senate/1903/19030709_senate_1_14/#debate-4
1903-07-09,NATURALIZATION BILL,Senator DE LARGIE,JU7,In Portugal the quality of a natural subject is lost - (1) By naturalization in a foreign country.,https://historichansard.net/senate/1903/19030709_senate_1_14/#debate-4
1903-07-09,NATURALIZATION BILL,Senator DRAKE,JXO,"A woman who is not married is treated as being exactly on the same level as a man, and she has to make application for naturalization.",https://historichansard.net/senate/1903/19030709_senate_1_14/#debate-4
1903-07-09,NATURALIZATION BILL,Senator DE LARGIE,JU7,"With his admiration for the ladies, he has, in his good-natured way, always shown a- high regard for their interest in the matter of the franchise and naturalization.",https://historichansard.net/senate/1903/19030709_senate_1_14/#debate-4
1903-07-09,NATURALIZATION BILL,Senator MILLEN,KUL,"The effect of the amendment is that a woman, whether married or not, will have exactly the same' obligation as is thrown on a man, to make application for naturalization.",https://historichansard.net/senate/1903/19030709_senate_1_14/#debate-4
1903-07-15,PATENTS BILL: Second Reading,Senator DRAKE,JXO,"It would not be advisable now to leave this Bill, and proceed to the further consideration of the Naturalization Bill.",https://historichansard.net/senate/1903/19030715_senate_1_14/#subdebate-8-0
1903-07-15,PATENTS BILL: Second Reading,Senator MILLEN,KUL,"- When I arrived this afternoon, I expected that the Naturalization Bill would be the first order of day ; but the Government, in the exercise of their undoubted right, had placed the Patents Bill first on the business paper.",https://historichansard.net/senate/1903/19030715_senate_1_14/#subdebate-8-0
1903-07-15,PATENTS BILL: Second Reading,Senator HIGGS,KHE,Senator Drake  said it would be' difficult for us to change from the Patents Bill to the Naturalization Bill.,https://historichansard.net/senate/1903/19030715_senate_1_14/#subdebate-8-0
1903-07-15,PATENTS BILL: Second Reading,Senator DOBSON,JVC,It would be far easier to me to go on with the Patents Bill than to deal with the Naturalization Bill.,https://historichansard.net/senate/1903/19030715_senate_1_14/#subdebate-8-0
1903-07-16,NATURALIZATION BILL,Senator BARRETT,K1O,We shall have a far greater security for the  bona fides  of an applicant for naturalization if his certificate is signed by two electors.,https://historichansard.net/senate/1903/19030716_senate_1_14/#debate-11
1903-07-16,NATURALIZATION BILL,Senator Sir JOSIAH SYMON,K7V,"I shall support the amendment, as I shall support any amendment  which will put facilities in the way of applicants for naturalization rather than disabilities and difficulties.",https://historichansard.net/senate/1903/19030716_senate_1_14/#debate-11
1903-07-16,NATURALIZATION BILL,Senator PLAYFORD,K0X,The certificate is required for .the purpose of showing that in the opinion of some responsible persons an applicant is a fit and proper person for naturalization.,https://historichansard.net/senate/1903/19030716_senate_1_14/#debate-11
1903-07-16,NATURALIZATION BILL,Senator CHARLESTON,K6J,"If we hold that citizenship of the Commonwealth is worth anything, an applicant for naturalization should establish the fact that he is a man of good repute.",https://historichansard.net/senate/1903/19030716_senate_1_14/#debate-11
1903-07-16,NATURALIZATION BILL,Senator GLASSEY,KLW,"Knowing the State of Queensland as I do, I shall certainly support any proposal which will have the effect of removing the obstacles which otherwise will be thrown in the way of reputable foreigners acquiring naturalization.",https://historichansard.net/senate/1903/19030716_senate_1_14/#debate-11
1903-07-16,NATURALIZATION BILL,Senator STYLES,K7R,"If it ever should happen that three electors within the Commonwealth can be got to make an untrue statement with regard to the character of a person who desires to be naturalized, then the naturalization, if granted, may, under this and subsequent clauses, easily be revoked.",https://historichansard.net/senate/1903/19030716_senate_1_14/#debate-11
1903-07-16,NATURALIZATION BILL,Senator SIR WILLIAM ZEAL,KC7,But I do not think that obstacles ought to be thrown in the way of persons who wish to obtain letters of naturalization.,https://historichansard.net/senate/1903/19030716_senate_1_14/#debate-11
1903-07-16,NATURALIZATION BILL,Senator WALKER,KAH,"Where it is proved to the satisfaction of the Governor-General that a certificate of naturalizationhas been obtained by any untrue statement of fact or intention, the Governor-General may revoke the certificate .... which shall on demand be delivered up to the Minister.",https://historichansard.net/senate/1903/19030716_senate_1_14/#debate-11
1903-07-16,NATURALIZATION BILL,Senator DRAKE,JXO,A person to whom a certificate of naturalization is granted shall not be liable to any other fee or charge in respect thereof.,https://historichansard.net/senate/1903/19030716_senate_1_14/#debate-11
1903-07-16,NATURALIZATION BILL,Senator McGREGOR,KTF,Honorable senators who come from South Australia know that in that State we charge no fees for naturalization.,https://historichansard.net/senate/1903/19030716_senate_1_14/#debate-11
1903-07-16,NATURALIZATION BILL,Senator DRAKE,JXO,"There has not been a great number of aliens naturalized in any of the States in the course of a year, and I do not suppose there will be an)' very great number applying for naturalization in the Commonwealth in the course of a year, so that the fees charged are not likely to cover the cost of administration.",https://historichansard.net/senate/1903/19030716_senate_1_14/#debate-11
1903-07-16,NATURALIZATION BILL,Senator STANIFORTH SMITH,K6D,"Seeing that South Australia has so far been able to afford free naturalization, I think the Commonwealth can afford to admit aliens to citizenship free.",https://historichansard.net/senate/1903/19030716_senate_1_14/#debate-11
1903-07-16,NATURALIZATION BILL,Senator WALKER,KAH,"The other day we were told that there was 81,000 coloured aliens not naturalized in Australia ; and the Bill, as introduced, apparently intended to give the GovernorGeneral in Council power to grant letters of naturalization, if that step were deemed advisable.",https://historichansard.net/senate/1903/19030716_senate_1_14/#debate-11
1903-07-16,NATURALIZATION BILL,Senator DRAKE,JXO,"Why should not the wife become a British subject  t  She will do so for certain purposes under British law, and why not for the purposes contemplated by this Bill  1  Several honorable senators have spoken about the advantages of naturalization, and have given reasons why we should not throw the slightest obstacle in the way of people becoming naturalized.",https://historichansard.net/senate/1903/19030716_senate_1_14/#debate-11
1903-07-16,NATURALIZATION BILL,Senator Sir JOSIAH SYMON,K7V,"But the objectionable portion of the clause as it stands is that, after naturalization has been conferred upon a woman by marriage with a man, and she has acquired all the rights of citizenship, which she may have exercised for a long period, then, if she happens to marry another man who is not a British subject, she forfeits those rights.",https://historichansard.net/senate/1903/19030716_senate_1_14/#debate-11
1903-10-01,NATURALIZATION BILL,Senator STEWART,K7D,"Subject to any laws for the time being in force relating to the qualification of members of the Parliament and of electors of members of the Parliament, a person to whom a certificate of naturalization is granted shall in the Commonwealth be entitled to all political and other rights, powers, and privileges and be subject tei all obligations to which a natural-born British subject is entitled or subject in the Commonwealth.",https://historichansard.net/senate/1903/19031001_senate_1_17/#debate-14
1903-10-01,NATURALIZATION BILL,Senator DRAKE,JXO,"An infant, not being a natural-born British subject - (et) whose father, or whose mother, has obtained a certificate of naturalization ; and who has at any time resided in Australia with  Such  father or mother, shall in the Commonwealth be naturalized ....",https://historichansard.net/senate/1903/19031001_senate_1_17/#debate-14
1903-10-01,NATURALIZATION BILL,Senator DRAKE,JXO,"Honorable senators will see that it is necessary that those words should be in, in order to make it clear that the status of the infant depends in the first place upon whether the father has obtained a certificate of naturalization.",https://historichansard.net/senate/1903/19031001_senate_1_17/#debate-14
1904-08-11,QUESTION: NEW HEBRIDES: REBATE OF DUTIES,Senator PEARCE,K0F,"The object of the action taken is to encourage French settlement on the islands, and to encourage settlers already there to become Frenchmen by naturalization, in order that eventually such a claim  to the islands may be established by reason of their population that they will drop as a rich prize into the hands of the French nation.",https://historichansard.net/senate/1904/19040811_senate_2_21/#subdebate-4-0
1905-10-19,QUESTION: HOME RULE FOR IRELAND,Senator MULCAHY,KVD,"Treason, treason-felony, alienage, or naturalization ; or",https://historichansard.net/senate/1905/19051019_senate_2_27/#subdebate-4-0
1905-12-12,IMMIGRATION RESTRICTION AMENDMENT BILL,Senator GIVENS,KLS,"These are the only people there is any necessity to exclude, and inthe amendment I follow the phraseology of the Naturalization Act.",https://historichansard.net/senate/1905/19051212_senate_2_30/#debate-12
1905-12-12,IMMIGRATION RESTRICTION AMENDMENT BILL: Second Reading,Senator FINDLEY,JYX,"The firm of Butterfield and Swires, shipping agents for the China Navigation Company, was suspicious that certain Chinese merchants were trafficking in naturalization papers and certificates.",https://historichansard.net/senate/1905/19051212_senate_2_30/#subdebate-12-0
1906-06-15,GOVERNOR-GENERAL'S SPEECH : ADDRESS-IN-REPLY,Senator STANIFORTH SMITH,K6D,"As a last resort, they must either sell their lands to the French or take out naturalization 'papers, and become French subjects.",https://historichansard.net/senate/1906/19060615_senate_2_31/#debate-6
1906-10-09,PACIFIC ISLAND LABOURERS BILL,Senator MILLEN,KUL,"To meet this case, I have adapted a provision of the Naturalization Act, and propose to move -",https://historichansard.net/senate/1906/19061009_senate_2_35/#debate-3
1907-11-13,SUPPLY BILL (No. 3),Senator PEARCE,K0F,"Queensland has no right at all to refuse to allow Japanese to be naturalized' after allowing naturalization to Germans, French, Americans, Austrians, and the subjects or citizens of other Treaty Powers who emigrate thither.",https://historichansard.net/senate/1907/19071113_senate_3_41/#debate-12
1908-03-13,ADJOURNMENT: Navigation Bill: Board of Trade Memorandum - Smuggling of Opium - Influx of Chinese,Senator FINDLEY,JYX,"Under our system, Chinese who have made a little money clearout, sell their naturalization papers to agents in China, and on these papers fresh Chinese are allowed to come in and go through the same procedure after they have made a little money.",https://historichansard.net/senate/1908/19080313_senate_3_44/#subdebate-6-0
1908-06-04,INVALID AND OLD-AGE PENSIONS BILL,Senator PULSFORD,K1U,"Under the Naturalization Act passed by this Parliament, naturalization was refused to Asiatics.",https://historichansard.net/senate/1908/19080604_senate_3_46/#debate-16
1908-06-04,INVALID AND OLD-AGE PENSIONS BILL,Senator PULSFORD,K1U,"I direct attention to the fact that under the naturalization law of the Commonwealth, Asiatics cannot be naturalized.",https://historichansard.net/senate/1908/19080604_senate_3_46/#debate-16
1908-06-04,INVALID AND OLD-AGE PENSIONS BILL,Senator Lt Colonel GOULD,KLZ,Naturalization does not depend upon the whim or the discretion of an individual.,https://historichansard.net/senate/1908/19080604_senate_3_46/#debate-16
1908-06-04,INVALID AND OLD-AGE PENSIONS BILL,Senator CHATAWAY,K6L,We know a good deal about this naturalization business.,https://historichansard.net/senate/1908/19080604_senate_3_46/#debate-16
1908-06-04,INVALID AND OLD-AGE PENSIONS BILL,Senator MILLEN,KUL,"We propose to say to those who are naturalized subjects,  "" When we admitted you by the process of naturalization to full citizenship we intended to give you the responsibilities But not the benefits thereof '.""",https://historichansard.net/senate/1908/19080604_senate_3_46/#debate-16
1908-06-04,INVALID AND OLD-AGE PENSIONS BILL,Senator MACFARLANE,KSH,Under the Naturalization Act of 1903 we recognised certificates of letters of naturalization given by the States.,https://historichansard.net/senate/1908/19080604_senate_3_46/#debate-16
1908-06-04,INVALID AND OLD-AGE PENSIONS BILL,Senator BEST,JPC,A person must be resident at least two years iri Australia to enable him to get naturalization papers.,https://historichansard.net/senate/1908/19080604_senate_3_46/#debate-16
1909-05-26,GOVERNOR-GENERAL'S SPEECH : ADDRESS-IN-REPLY,Senator E J RUSSELL,K3E,I refer honorable senators now to the figures relating to the number of Chinese rejected on false naturalization papers.,https://historichansard.net/senate/1909/19090526_senate_3_49/#debate-5
1909-08-04,INVALID AND OLD-AGE PENSIONS BILL: Second Reading,Senator MILLEN,KUL,Another of the major provisions of the Bill is that which deals with naturalization.,https://historichansard.net/senate/1909/19090804_senate_3_50/#subdebate-9-0
1909-08-05,INVALID AND OLD-AGE PENSIONS BILL,Senator TURLEY,K8W,We could not take away the rights of citizenship which they had acquired by their naturalization.,https://historichansard.net/senate/1909/19090805_senate_3_50/#debate-6
1909-08-05,INVALID AND OLD-AGE PENSIONS BILL,Senator MCGREGOR,KTF,According to section 5 of the Naturalization Act an aboriginal native of Asia or Africa cannot now be naturalized in Australia.,https://historichansard.net/senate/1909/19090805_senate_3_50/#debate-6
1909-08-06,INVALID AND OLD-AGE PENSIONS BILL,Senator PEARCE,K0F,"No; if they are subjects of the Mikado now, they can never become British subjects, because the Naturalization Act prevents them from doing so.",https://historichansard.net/senate/1909/19090806_senate_3_50/#debate-5
1909-08-06,INVALID AND OLD-AGE PENSIONS BILL,Senator SAYERS,K5F,"It is true that provision has been made that naturalization may take place within twelve months, and so some persons who might be considered undesirable might become naturalized.",https://historichansard.net/senate/1909/19090806_senate_3_50/#debate-5
1909-08-06,INVALID AND OLD-AGE PENSIONS BILL,Senator CHATAWAY,K6L,"Another point that has struck me is that, if I understand the naturalization laws at all, a coloured man who becomes naturalized in Great Britain is a British subject throughout the Empire.",https://historichansard.net/senate/1909/19090806_senate_3_50/#debate-5
1910-09-01,IMMIGRATION RESTRICTION BILL: Second Reading,Senator McGREGOR,KTF,"Clause 5 also introduces a proposed new section,  12B,  to enable the Department to effectively deal with the case of false naturalization papers.",https://historichansard.net/senate/1910/19100901_SENATE_4_56/#subdebate-5-0
1910-10-11,NAVIGATION BILL,Senator PEARCE,K0F,That is conferred by the Franchise and Electoral Acts and by the Naturalization Act.,https://historichansard.net/senate/1910/19101011_senate_4_58/#debate-6
1910-10-11,NAVIGATION BILL,Senator GUTHRIE,KNB,Senator Sayers  has challenged my knowledge of our naturalization laws.,https://historichansard.net/senate/1910/19101011_senate_4_58/#debate-6
1911-09-05,PAPERS,The PRESIDENT,10000,Return of number of persons to whom certificates of naturalization were granted during 1910.,https://historichansard.net/senate/1911/19110905_senate_4_60/#debate-6
1912-06-19,PAPERS,The PRESIDENT,10000,"Return of number of persons to whom certificates of naturalization were granted, 1911.",https://historichansard.net/senate/1912/19120619_senate_4_64/#debate-4
1912-07-18,QUESTION: PENSIONS TO WIDOWS,Senator O'KEEFE,JZ9,"The pension is available to a widow of any age with one or more children under the age of 14 born in New Zealand, and dependent upon her for support, who is a British subject, either by birth or naturalization, who has been resident in New Zealand for a period of six months prior to the birth of any child to whom the Act applies, and who can comply with the qualifications as to income and property as well as to character.",https://historichansard.net/senate/1912/19120718_SENATE_4_64/#subdebate-7-0
1912-10-09,MATERNITY ALLOWANCE BILL,Senator McGREGOR,KTF,"Until the people of Australia and their Parliament make up their mind in favour of altering a great many Acts, such as the Immigration Re striction Act, the Naturalization Act, and the Old-age Pensions Act, we cannot say that the time has arrived for departing, from a principle embodied in existing legislation.",https://historichansard.net/senate/1912/19121009_SENATE_4_66/#debate-4
1912-10-09,MATERNITY ALLOWANCE BILL,Senator KEATING,KPE,"In the Naturalization Act we made provision to prevent Asiatics from becoming naturalized, and the word's we used in section 5 were -",https://historichansard.net/senate/1912/19121009_SENATE_4_66/#debate-4
1912-10-09,MATERNITY ALLOWANCE BILL,Senator McGREGOR,KTF,"When the Naturalization Bill was under consideration the same objection was not raised, and the aboriginal natives of Asia, Africa, and the islands of the Pacific were included.",https://historichansard.net/senate/1912/19121009_SENATE_4_66/#debate-4
1912-10-09,MATERNITY ALLOWANCE BILL,Senator CLEMONS,K6M,"The honorable senator mentioned the fact that, in the Naturalization Act, the words used are "" aboriginal natives of Asia.""",https://historichansard.net/senate/1912/19121009_SENATE_4_66/#debate-4
1912-10-09,MATERNITY ALLOWANCE BILL,Senator KEATING,KPE,The adoption of my proposal will bring the measure into harmony with the provisions of the Naturalization Act.,https://historichansard.net/senate/1912/19121009_SENATE_4_66/#debate-4
1912-10-09,MATERNITY ALLOWANCE BILL,Senator ST LEDGER,K78,"Speaking from memory, I fancy that, under British constitutional law, naturalization follows the nationality of the father.",https://historichansard.net/senate/1912/19121009_SENATE_4_66/#debate-4
1912-10-09,MATERNITY ALLOWANCE BILL,Senator KEATING,KPE,If there is any reason why we should depart from the words used in the Naturalization Act we might have the reason stated to us.,https://historichansard.net/senate/1912/19121009_SENATE_4_66/#debate-4
1912-12-18,INVALID AND OLD-AGE PENSIONS BILL: Second Reading,Senator McGREGOR,KTF,"The Bill provides that in the case of persons otherwise entitled to the pension, if naturalization papers are taken out, they shall immediately become eligible for the pension.",https://historichansard.net/senate/1912/19121218_SENATE_4_69/#subdebate-9-0
1914-10-28,WAR PRECAUTIONS BILL: Second Reading,Senator PEARCE,K0F,"Whilst up to the outbreak of the war we conferred upon Austrian and German subjects the privilege of naturalization, in the eyes of the Austrian and German law those people are still Austrian and German subjects.",https://historichansard.net/senate/1914/19141028_senate_6_75/#subdebate-9-0
1914-11-11,QUESTION: NATURALIZATION OF GERMANS,Senator KEATING,KPE,Has the granting of applications for certificates of naturalization made by persons of German birth absolutely ceased?,https://historichansard.net/senate/1914/19141111_senate_6_75/#subdebate-17-0
1915-07-29,APPROPRIATION BILL 1914-15: Second Reading,Senator FERRICKS,JYT,"No Asiatics have been naturalized since the Commonwealth took control of the naturalization question, but many Chinese in Darwin hold land, and the Minister told me in a conversation that their rights could not well be abrogated, seeing that they were propertyholders.",https://historichansard.net/senate/1915/19150729_senate_6_78/#subdebate-8-0
